 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 39 531 12 0 ZTF_r 504252034415 0 2.2903 184.947 5.39934 26.2031 5.5472e-06 0.025666 0.111118 1.04619e-05 662 30. 0.061315 0.06069 20.5015 26.2031 1 2458258.752037 531120244 1 184.165059852166 40.2515136116263 5.08955513512924 2.96987450800118 302.031087794839 64.2130123425158 4.73525962193718 1.1155504319272 1.40181889591131 17.9329999923706 0.131999999284744 8.97500038146973 0.591000020503998 2458186.939896 2458226.876562 0
 40 531 12 0 ZTF_g 504293364415 0 2.3325 85.7692 4.04404 26.2501 7.3115e-06 0.0296213 -0.0531425 1.38983e-05 661 30. 0.068483 0.058561 20.921 26.2501 1 2458258.7933681 531120144 1 87.5296000756874 26.179327315955 3.7192148070855 1.34898839017917 120.186130751248 41.2719236912667 2.93166832158974 1.12650174983077 0.853658284539415 18.614999961853 0.0860000029206276 4.00899982452393 0.569000005722046 2458204.921053 2458334.676528 0
 41 531 12 3 ZTF_i 507272774715 0 2.066 265.109 7.22014 25.6557 5.491e-06 0.035748 0.192873 2.79672e-05 592 30. 0.065966 0.071725 19.6939 25.6557 2 2458261.7727778 531120347 1 null null null null null null null null null null null null null 2458173.984468 2458332.659340 57,61
 42 531 12 3 ZTF_r 507295704715 33554432 2.5194 200.978 7.68504 26.3576 5.19515e-05 0.0606639 0.119188 9.56643e-05 385 30. 0.081366 0.099687 19.9353 26.3576 1 2458261.795706 531120247 1 null null null null null null null null null null null null null 2458186.939896 2458226.876562 57,61
 43 531 12 3 ZTF_g 513215494715 0 2.3115 99.2721 20.8923 26.2178 3.59488e-05 0.0433026 -0.00705875 8.87442e-05 302 30. 0.071164 0.06027 18.9621 26.2178 1 2458267.7154977 531120147 1 null null null null null null null null null null null null null 2458204.921053 2458347.698808 57,61
 44 531 12 3 ZTF_r 513315414715 33556515 2.1098 57.0879 71.4922 25.1623 0.00641934 0.293971 0.143418 0.0114844 85 30. 0.060846 0.063962 16.5921 25.1623 1 2458267.8154167 531120247 0 null null null null null null null null null null null null null 2458186.939896 2458226.876562 57,61
 45 531 12 3 ZTF_r 516299014715 0 2.0307 212.487 10.5425 26.2353 6.5058e-06 0.0263432 0.122967 1.14922e-05 595 30. 0.054637 0.050963 19.9468 26.275 1 2458270.7990162 531120247 1 null null null null null null null null null null null null null 2458186.939896 2458226.876562 56,57
 46 531 12 3 ZTF_i 518335904715 0 2.2665 270.186 7.36581 25.703 2.4468e-06 0.0238994 0.181696 1.24686e-05 597 30. 0.058064 0.059963 19.6286 25.703 2 2458272.8359028 531120347 1 null null null null null null null null null null null null null 2458173.984468 2458332.659340 56,57
 47 531 12 3 ZTF_g 519272554715 0 1.833 102.096 4.2309 26.2908 5.2755e-06 0.0237753 -0.0685998 9.32697e-06 596 30. 0.049233 0.046806 20.9456 26.2908 1 2458273.7725579 531120147 1 null null null null null null null null null null null null null 2458204.921053 2458347.698808 56,57
 48 531 12 3 ZTF_r 519316654715 0 2.0435 208.097 6.4935 26.247 5.8001e-06 0.024809 0.115785 1.02494e-05 595 30. 0.05283 0.053199 20.4803 26.247 1 2458273.8166551 531120247 1 null null null null null null null null null null null null null 2458186.939896 2458226.876562 56,57
