 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 413 605 15 2 ZTF_r 1029426855815 0 2.3757 176.066 8.07196 26.0005 6.9121e-06 0.0269004 0.0993156 9.98088e-06 741 30. 0.051878 0.045437 19.808 26.0005 2 2458783.9268519 605120258 1 -32.8776284067784 46.4762693072461 -0.786908115271362 1.05649125918323 -76.9323021670064 79.6276123157196 -0.972658144530403 1.05538201909726 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 414 605 15 2 ZTF_r 1029429645815 0 2.8409 175.748 8.08945 26.003 7.8946e-06 0.0288017 0.0946267 1.14091e-05 741 30. 0.05527 0.047382 19.6517 26.003 2 2458783.9296412 605120258 1 20.9288997763634 53.9971353343868 0.431152073629762 1.01597908044392 13.9759344297533 81.952532666738 0.171685519585563 1.08515079656113 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 415 605 15 2 ZTF_r 1029432415815 0 2.6544 177.546 8.12018 26.0162 7.5143e-06 0.0280806 0.0903012 1.08562e-05 743 30. 0.055444 0.046865 19.708 26.0162 2 2458783.932419 605120258 1 -37.5410414312136 52.2995411813753 -0.798478521658907 1.05506365828749 -81.3524772112121 82.441263268466 -0.993439299433491 1.07303757978324 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 416 605 15 2 ZTF_r 1029436575815 0 2.344 181.157 8.16796 26.0155 6.8749e-06 0.0268494 0.108653 9.95924e-06 744 30. 0.051942 0.046762 19.8235 26.0155 2 2458783.9365741 605120258 1 87.1282429369348 45.7217810856188 2.1197791547682 1.00022269492484 98.9280472648158 77.2639343730821 1.28901452098015 1.06742046542032 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 417 605 15 2 ZTF_r 1029438445815 0 2.8631 178.144 8.20909 26.0122 8.4755e-06 0.029974 0.102275 1.22961e-05 748 30. 0.055839 0.051109 19.6576 26.0122 2 2458783.9384491 605120258 1 86.3664317982165 53.8322682301147 1.78466661296842 1.15608225600112 30.2907666325831 80.6714930608459 0.37801180480978 1.10457879568647 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 418 605 15 2 ZTF_r 1029442175815 0 2.5956 180.999 8.17029 26.0272 7.5423e-06 0.02818 0.102451 1.09657e-05 745 30. 0.052639 0.046197 19.7484 26.0272 2 2458783.9421759 605120258 1 -0.993932756649426 48.9449110718069 -0.0225893773900009 1.01560567072777 88.150477302795 78.7808699551173 1.12646859433918 1.07247183019624 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 419 605 15 2 ZTF_r 1029444935815 0 3.0757 179.55 8.2333 26.0198 9.3707e-06 0.0313792 0.100438 1.36019e-05 744 30. 0.059914 0.052438 19.6116 26.0198 2 2458783.9449306 605120258 1 102.203635206542 54.5843524202179 2.08282595992669 0.962533483815582 143.158343239138 79.1652526967835 1.82052754217144 1.11309442070482 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 420 605 15 2 ZTF_r 1029447715815 0 2.491 180.933 8.25209 26.0269 6.3672e-06 0.0259102 0.104349 9.2598e-06 747 30. 0.052412 0.043702 19.7653 26.0269 2 2458783.9477199 605120258 1 127.658031563476 44.3944191012348 3.19870778224326 1.13740705854914 200.606690164967 74.0872967760774 2.72594353625179 1.05943413331541 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 421 605 15 2 ZTF_r 1029450055815 0 3.0903 179.926 8.30608 26.0217 1.06998e-05 0.0336771 0.101857 1.56755e-05 746 30. 0.057841 0.053078 19.5611 26.0217 2 2458783.9500579 605120258 1 84.6480265366994 59.9751848659917 1.57000141317332 0.955686311337867 24.5880655532554 84.915359171307 0.291509896807844 1.11923743959078 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 422 605 15 2 ZTF_r 1029451425815 0 3.0516 176.38 8.36092 25.9869 9.2695e-06 0.0313863 0.107553 1.35108e-05 748 30. 0.058661 0.052856 19.5699 25.9869 2 2458783.9514236 605120258 1 -14.0990007431769 60.0702947074127 -0.261085872113451 0.99498413772616 -25.9889198064327 86.8130051779953 -0.301382916337873 1.1235007878374 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 423 605 15 2 ZTF_r 1029455155815 0 3.9259 171.224 8.50579 25.9617 1.82169e-05 0.042461 0.111091 2.65721e-05 697 30. 0.065816 0.064553 19.279 25.9617 2 2458783.9551505 605120258 1 22.9441621171928 72.143587950681 0.353776732303822 0.931293427704539 93.9557430512282 91.1523462730346 1.03769726456723 1.21648932917925 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 424 605 15 2 ZTF_r 1030369835815 0 4.4212 195.023 7.49912 26.1182 1.28535e-05 0.0367664 0.105756 1.86044e-05 739 30. 0.076151 0.072071 19.49 26.1182 2 2458784.869838 605120258 1 9.72427568385929 66.7823929859982 0.16197578255188 1.02614795438117 48.7526252140403 83.6320619482723 0.586867952391179 1.1766227187646 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 425 605 15 2 ZTF_r 1030373565815 0 3.8932 190.081 7.71746 26.0788 1.43006e-05 0.0387639 0.106775 2.06603e-05 745 30. 0.072195 0.069424 19.5066 26.0788 2 2458784.8735648 605120258 1 -42.4921103716052 63.5610879706715 -0.743655474816095 1.16201932416601 -132.405787439886 81.5124907850353 -1.63530210833307 1.16563064528652 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 426 605 15 2 ZTF_r 1030374015815 0 3.6134 192.994 7.57405 26.1115 1.08638e-05 0.0339423 0.0962973 1.58225e-05 749 30. 0.069073 0.063616 19.6331 26.1115 2 2458784.8740162 605120258 1 166.87186857917 60.0141987018823 3.09302847561383 1.11860362876418 186.066197269754 80.1065122854594 2.33837872189661 1.13795110033513 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 427 605 15 2 ZTF_g 1030410745815 0 4.4283 96.0195 5.85276 26.1926 2.10477e-05 0.0393775 -0.0460731 4.07008e-05 542 30. 0.089102 0.069052 19.7603 26.1926 3 2458784.9107407 605120158 1 -38.5373137237916 52.2446123289341 -0.820530499610245 0.982710814980063 -47.3648218416853 63.3363163332457 -0.752867065887287 1.21405187707464 1.37656280808352 17.5090000152588 0.0989999994635582 6.70800018310547 0.711000025272369 2458304.965961 2458425.888160 0
 428 605 15 2 ZTF_r 1030419745815 0 3.8522 191.4 8.21182 26.0958 1.2244e-05 0.0357936 0.109155 1.77256e-05 737 30. 0.077092 0.069831 19.4526 26.0958 2 2458784.9197454 605120258 1 124.671030453822 71.1927955376744 1.94797914677747 0.953300760584235 183.767622724843 91.0094344557819 2.03281461249861 1.17012858189675 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 429 605 15 2 ZTF_r 1030422935815 0 3.9765 194.999 8.14927 26.1055 1.27524e-05 0.0364816 0.107377 1.85368e-05 738 30. 0.071938 0.064226 19.4443 26.1055 2 2458784.9229398 605120258 1 32.3588503759473 68.7230805174847 0.5237756041139 1.06379266938529 63.3851104389033 86.5996746306025 0.73686203876355 1.18283575200316 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 430 605 15 2 ZTF_r 1030424385815 0 4.2497 194.021 8.26982 26.0981 2.00326e-05 0.0447427 0.108101 2.93103e-05 708 30. 0.079718 0.074365 19.3582 26.0981 2 2458784.9243866 605120258 1 -6.11750052822577 65.551587131988 -0.103811533231122 1.17290865524394 51.1327625310042 80.3879590127092 0.640358895297128 1.21628467745624 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 431 605 15 2 ZTF_r 1030427635815 0 3.6112 195.806 8.29549 26.1184 1.21051e-05 0.035698 0.0945705 1.75146e-05 744 30. 0.074069 0.064859 19.525 26.1184 2 2458784.9276389 605120258 1 7.71487530483342 64.4181649933885 0.133221820066289 1.13651345938423 -33.5726888555626 85.2616375305166 -0.396412781006103 1.13686947712694 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 432 605 15 2 ZTF_r 1030430415815 8 4.978 192.927 8.3791 26.1081 2.30536e-05 0.0453947 0.106689 3.55323e-05 624 30. 0.095785 0.077637 19.2048 26.1081 2 2458784.9304167 605120258 1 -38.2079481976112 83.4348263751153 -0.509402592469779 1.10965706515372 -43.5622694975697 97.2936917274026 -0.450755471504379 1.32672027319166 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 433 605 15 2 ZTF_r 1030433195815 8 5.2015 191.252 8.46026 26.1105 2.3617e-05 0.0450149 0.106281 3.5766e-05 595 30. 0.103517 0.09393 19.1522 26.1105 2 2458784.9331944 605120258 1 27.8389481742219 90.4785480300246 0.342264614277843 1.07132013192533 42.7540985820033 104.281890433729 0.412747119531358 1.35982062871753 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 434 605 15 2 ZTF_r 1030437335815 8 5.0771 186.077 8.63565 26.0781 2.36581e-05 0.0450805 0.108604 3.59119e-05 595 30. 0.083236 0.080845 19.12 26.0781 2 2458784.937338 605120258 1 256.611709984209 81.1081248371819 3.51938607094422 1.06820707161358 261.088365253723 94.1791887242542 2.79092243175918 1.3180597445855 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 435 605 15 2 ZTF_r 1030439215815 8 5.6154 190.76 8.56531 26.1234 3.0674e-05 0.0497052 0.105846 4.70313e-05 551 30. 0.088053 0.086262 19.0784 26.1234 2 2458784.939213 605120258 1 -43.3107849349243 87.7990244177644 -0.548733109521675 1.14860739392952 -13.4842786723905 100.165169947465 -0.135527110593291 1.41026592635563 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
 436 605 15 2 ZTF_r 1030442935815 8 5.1688 190.184 8.67013 26.1115 2.03408e-05 0.0419014 0.0984431 3.09458e-05 601 30. 0.094709 0.082321 19.1468 26.1115 2 2458784.9429398 605120258 1 18.0113114648379 82.8310860011458 0.241883799617763 1.12913869442752 -27.7779032307233 95.7318518692853 -0.292117915418219 1.34318500573108 1.51762835787664 16.7579998016357 0.100000001490116 6.85799980163574 0.667999982833862 2458298.952812 2458447.855336 0
