 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 19 353 10 1 ZTF_r 600500913715 0 2.4535 176.329 5.05334 26.1906 8.381e-06 0.0238492 0.104374 1.24292e-05 481 30. 0.050603 0.052502 20.4549 26.1906 3 2458355.0009144 353120237 1 33.1026922178934 27.4064109744215 1.34358748911615 1.33348178610375 96.3952606651062 49.1911293760918 1.97280464023956 1.03801404353588 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 20 353 10 1 ZTF_r 601461273715 0 2.2487 172.945 10.8632 26.1673 1.12242e-05 0.0276019 0.110335 1.65647e-05 480 30. 0.051006 0.052368 19.6392 26.1673 3 2458355.9612731 353120237 1 -53.4405278261281 53.14628139727 -1.11854293071005 0.995962783556531 -81.872155859717 98.9187466333749 -0.833245187036466 1.03511135193956 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 21 353 10 1 ZTF_r 602441893715 0 2.5068 175.256 14.0352 26.1707 1.6577e-05 0.0334779 0.111369 2.46231e-05 478 30. 0.05459 0.056705 19.2783 26.1707 1 2458356.9418981 353120237 1 66.6733418717121 67.3809387216986 1.10070253792847 1.05156365710872 70.0015155309671 114.67701715669 0.614534468308565 1.04380398455455 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 22 353 10 1 ZTF_r 602456933715 0 2.23 178.17 13.3925 26.1847 1.65661e-05 0.0332322 0.113537 2.43574e-05 480 30. 0.048076 0.050021 19.445 26.1847 3 2458356.9569329 353120237 1 68.8779435567799 65.0163511615145 1.17845331078137 1.00747562264278 334.736572763448 117.271912993794 2.87358698461652 1.04611377986945 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 23 353 10 1 ZTF_r 603438503715 0 2.2717 174.594 12.6099 26.1742 1.27865e-05 0.0293678 0.11452 1.88956e-05 478 30. 0.049368 0.052989 19.4762 26.1742 3 2458357.9385069 353120237 1 -26.2828460643529 62.6976114473251 -0.466311575647367 1.00142994871001 -53.0000219347581 111.539892927201 -0.478366786371803 1.04443927449957 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 24 353 10 1 ZTF_r 603499003715 0 2.7506 181.518 10.9403 26.213 1.674e-05 0.0337066 0.118906 2.48126e-05 480 30. 0.052191 0.065461 19.5341 26.213 3 2458357.9990046 353120237 1 -3.23060487427901 59.5669251367795 -0.0603300191021478 1.07850305204335 -93.6811621536884 93.3784707805344 -1.00999844377823 1.06354395424 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 25 353 10 1 ZTF_r 604460543715 0 2.7625 177.266 11.0619 26.1988 1.94093e-05 0.0364108 0.095796 2.87344e-05 480 30. 0.05619 0.066874 19.4887 26.1988 3 2458358.960544 353120237 1 15.9862280726948 65.0054066800003 0.273559200722191 0.967849924954577 42.1682560217235 102.792221335141 0.412990993878478 1.05821009846397 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 26 353 10 1 ZTF_r 605459863715 0 2.211 179.048 10.905 26.1912 1.08838e-05 0.0269842 0.113079 1.6005e-05 479 30. 0.045006 0.047924 19.6937 26.1912 1 2458359.9598611 353120237 1 -43.4047683308446 53.2965607139497 -0.905926699154499 0.982835312158797 -75.5714751357408 97.7728146536674 -0.778135043347902 1.04231913388097 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 27 353 10 1 ZTF_r 605497003715 0 2.0417 177.111 10.9016 26.2048 8.8637e-06 0.0243517 0.102506 1.30754e-05 476 30. 0.044953 0.046711 19.7533 26.2048 1 2458359.9970023 353120237 1 -6.50769928080372 48.0307912001757 -0.15071710254421 0.969546374353414 11.4423377127764 93.4314748298155 0.123292525742404 1.03417137553431 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 28 353 10 1 ZTF_r 605497913715 0 2.0365 146.739 14.4179 26.0112 1.64835e-05 0.0330961 0.0980345 2.4251e-05 475 30. 0.042912 0.047817 19.2774 26.0112 3 2458359.9979167 353120237 1 -56.5522064784457 61.9233565967965 -1.0158974398683 1.00558304737838 -32.8431866852397 122.047230934538 -0.270914687568201 1.03385755458636 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
 29 353 10 1 ZTF_r 606483693715 0 2.0987 181.425 10.2362 26.1892 1.15245e-05 0.0276906 0.123956 1.69267e-05 480 30. 0.04435 0.054286 19.8192 26.1892 3 2458360.9836921 353120237 1 15.3199779056649 49.1804557064173 0.346513685327987 0.982150078129116 3.37152500532256 87.607074647172 0.0387438164541356 1.06139808999776 4.96277686648294 18.4910000801086 0.101999998092651 8.62199974060059 0.528999984264374 2458344.979028 2458376.000313 0
