 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 19 521 4 3 ZTF_i 503188711515 0 1.7796 259.693 6.86465 25.4018 4.2114e-06 0.0233142 0.176929 1.40455e-05 379 30. 0.065051 0.056556 19.7003 25.4018 1 2458257.6887153 521120315 1 -43.1316911477023 21.4376082653422 -2.23807665451692 1.01757426393799 -97.415201957947 39.2491104703617 -2.4986884485437 1.04153643289933 1.37613791334076 17.3179999923706 0.0509999990463257 5.90199995040894 0.0930000022053719 2458173.808796 2458558.763877 0
 20 521 4 3 ZTF_r 503229451515 0 2.126 179.514 7.03001 25.9419 1.59633e-05 0.0286445 0.114716 2.12188e-05 378 30. 0.071709 0.055466 20.0597 25.9419 1 2458257.729456 521120215 1 -66.3151226470762 31.1163480655818 -2.37071177850152 0.946401820709105 44.6420308272972 57.044594001962 0.7878519999958 1.04450784107648 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 21 521 4 3 ZTF_r 508186311515 33554432 3.1082 551.63 19.4318 26.8298 3.33935e-05 0.0413757 0.123576 4.47836e-05 373 60. 0.091668 0.060895 19.9141 26.8298 2 2458262.6863194 1000521130215 1 -103.424273728496 81.1803279354757 -1.41718478017031 1.0451562880348 -4.08974948615077 151.068493645306 -0.0272544862591293 1.04958886290301 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 22 521 4 3 ZTF_r 512231821515 0 2.5389 190.206 14.1213 26.0012 2.74804e-05 0.0375522 0.12716 3.62056e-05 379 30. 0.065406 0.062165 19.2787 26.0012 1 2458266.7318287 521120215 1 -54.8169144937709 65.5222051094781 -0.930638216366043 1.05110746803511 -124.437100449024 118.915999576091 -1.05347633562013 1.04515564862509 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 23 521 4 3 ZTF_g 515234891515 0 2.6336 102.576 14.4183 26.0535 5.00581e-05 0.0403323 -0.0419951 9.38224e-05 217 30. 0.075699 0.062498 19.079 26.0535 1 2458269.7348958 521120115 1 -32.3565433884449 80.4774833807339 -0.447241951987348 0.968569803803534 8.83956438793502 127.678026674605 0.0696995371439375 1.07620400957867 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 24 521 4 3 ZTF_r 518165431515 0 2.352 240.764 12.2732 26.0903 1.84238e-05 0.0305058 0.0778132 2.48112e-05 370 30. 0.060458 0.056104 19.6059 26.275 1 2458272.6654398 521120215 1 4.91248850523042 59.4948940246975 0.0918494696533858 0.973388381355117 -75.9995174989529 108.706734768527 -0.703832920608387 1.03053920182933 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
 25 521 4 3 ZTF_g 525189611515 0 2.3328 104.762 6.15511 26.107 2.52479e-05 0.0365299 -0.0655497 3.52224e-05 370 30. 0.070969 0.063933 20.2363 26.107 1 2458279.6896181 521120115 1 -27.4529451364333 30.2093764872612 -1.01088553366296 1.10301303545503 -106.103699104868 52.4612521269536 -2.03613732597367 1.05255448692062 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 26 521 4 3 ZTF_g 536193871515 0 2.355 87.0941 12.9774 25.8747 5.64633e-05 0.0462083 -0.00658824 0.000100883 251 30. 0.086035 0.070067 19.1509 25.8747 1 2458290.6938773 521120115 1 -70.2804084722394 59.9643686735937 -1.30375447596066 1.0475190712468 -14.5402760968532 102.60411967932 -0.142666841630622 1.0512036713881 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 27 521 4 3 ZTF_g 672461701515 0 3.7299 101.69 5.52049 26.0833 3.76663e-05 0.0420702 -0.0928187 6.0426e-05 313 30. 0.095336 0.081714 19.8512 26.0833 1 2458426.9617014 521120115 1 72.5794941578505 36.7851687562625 2.19480522490869 0.89871326075411 40.5152391534861 51.4471573149048 0.792815652973087 1.06724125784449 1.19088824672329 18.1650001525879 0.0640000030398369 6.34899997711182 0.319000005722046 2458166.814259 2458442.018808 0
 28 521 4 3 ZTF_r 672538781515 0 2.2115 205.823 7.40625 26.1307 1.31379e-05 0.0261935 0.0959251 1.74249e-05 380 30. 0.068001 0.056616 20.0234 26.1307 1 2458427.0387847 521120215 1 -0.198587110516897 32.6314875179621 -0.00676969318603086 1.10516854771401 86.4282897033279 59.990603220635 1.45040030497967 1.03732158680363 1.19672183050785 17.6390003204346 0.105999998748302 7.66300010681152 1.02699995040894 2458155.816817 2458257.729456 0
