obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type
hst_16239_86_wfc3_uvis_f275w_ieec86,AT2019QIZ,71.65783333333,-10.22636666667,WFC3/UVIS,F275W,16239,"Foley, Ryan",,59489.98773665,59490.00419496,710.0,3,image
hst_16165_z1_wfc3_uvis_f275w_ieduz1,SN-2012FH,160.8918708333,24.89138888889,WFC3/UVIS,F275W,16165,"Fox, Ori Dosovitz",,59581.72077268,59581.81886284,5246.0,3,image
iabk020i0,GD153,194.2558197887,22.01193552188,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55042.533595023146,55042.53474074074,50.0,3,image
iabk03090,GD153,194.263175227,22.04971777126,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55044.48910428241,55044.49198630787,200.0,3,image
iac501o4q,DEUTERIUM,327.7163127713,28.92456421776,WFC3/UVIS,F275W,11432,"Kim Quijano, Jessica",UVIS Internal Flats,55064.71225373843,55064.71265540509,34.700001,2,image
iaby02yeq,OMEGA-CEN,201.6742901358,-47.47498987546,WFC3/UVIS,F275W,11452,"Kim Quijano, Jessica",UVIS Flat Field Uniformity,55027.42788908565,55027.43194001157,350.0,3,image
iaby02ycq,OMEGA-CEN,201.6889485962,-47.46966188586,WFC3/UVIS,F275W,11452,"Kim Quijano, Jessica",UVIS Flat Field Uniformity,55027.42235648148,55027.42640740741,350.0,3,image
hst_16287_32_wfc3_uvis_f275w_iebj32,SN2004DK-HOST,245.4533133333,-2.279025,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59364.91658136,59364.93716005,1500.0,3,image
hst_15877_02_wfc3_uvis_f275w_ie3y02,NGC6946-3,308.6485,60.22071111111,WFC3/UVIS,F275W,15877,"Levesque, Emily",,59162.22381126,59162.32441327,5692.0,3,image
hst_14382_a2_wfc3_uvis_f275w_id1la2,GRW+70D5824,204.7049371837,70.28533265834,WFC3/UVIS,F275W,14382,"Baggett, Sylvia M.",,57433.96986898,57433.97624618,12.0,3,image
hst_16235_70_wfc3_uvis_f275w_iehs70,ANY,15.15663465405,-72.59852944085,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59475.87186887,59475.8880494,1260.0,3,image
iaby02yaq,OMEGA-CEN,201.7036040841,-47.46433202825,WFC3/UVIS,F275W,11452,"Kim Quijano, Jessica",UVIS Flat Field Uniformity,55027.41682427083,55027.42087519676,350.0,3,image
iac504emq,DEUTERIUM,139.8757938558,-80.49747195505,WFC3/UVIS,F275W,11432,"Kim Quijano, Jessica",UVIS Internal Flats,55071.204603356484,55071.20500462963,34.700001,2,image
ib1301010,HE0435-1223-EAST20,69.55637682234,-12.28729309478,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55179.138344293984,55179.20154996528,2524.0,3,image
ib1303010,HE0435-1223-EAST20,69.556375,-12.28733333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55400.01342971065,55400.04708726852,2524.0,3,image
hst_16579_10_wfc3_uvis_f275w_iemg10,GD71,88.11556808857,15.88595626912,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59542.86549396,59542.88178413,11.0,3,image
hst_16579_09_wfc3_uvis_f275w_iemg09,GRW+70D,204.7028673973,70.2853014311,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59771.20774665,59771.2260683,10.0,3,image
hst_15903_01_wfc3_uvis_f275w_ie2d01,HD25025,59.50770986967,-13.50915027666,WFC3/UVIS,F275W,15903,"Wood, Brian Erland",,58902.08865346,58902.25402362,7276.0,3,image
hst_16179_17_wfc3_uvis_f275w_ieb317,SN2015CP,47.30308333333,27.52136111111,WFC3/UVIS,F275W,16179,"Filippenko, Alex V.",,59183.04936772,59183.06579121,710.0,3,image
ib1302010,HE0435-1223-EAST20,69.556375,-12.28733333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55298.16155251158,55298.195209722224,2524.0,3,image
ib1305010,HE0435-1223-EAST20,69.556375,-12.28733333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55135.64628287037,55135.67994008102,2524.0,3,image
ib1304010,HE0435-1223-EAST20,69.556375,-12.28733333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55072.079348576386,55072.145922766205,2524.0,3,image
ib1306010,SDSS0924+0219-NORTH20,141.2327916667,2.329138888889,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55253.85232653935,55253.934074502315,2508.0,3,image
ib1308010,SDSS0924+0219-NORTH20,141.2327916667,2.329138888889,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55311.09121697917,55311.170383414355,2508.0,3,image
ib1310010,SDSS0924+0219-NORTH20,141.2327916667,2.329138888889,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55364.4801877662,55364.513660185185,2508.0,3,image
ib1309010,SDSS0924+0219-NORTH20,141.2327916667,2.329138888889,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55338.91677314815,55338.95024517361,2508.0,3,image
ib1307010,SDSS0924+0219-NORTH20,141.2327916667,2.329138888889,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55279.33277858797,55279.36625096065,2508.0,3,image
hst_15654_25_wfc3_uvis_f275w_idxr25,NGC-4298,185.3879570833,14.60426111111,WFC3/UVIS,F275W,15654,"Lee, Janice",,58937.4158532,58937.55652447,2250.0,3,image
hst_16287_db_wfc3_uvis_f275w_iebjdb,ASASSN-15TU-HOST,338.5071558333,-32.39701111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59340.04266865,59340.0661177,1650.0,3,image
hst_16287_dm_wfc3_uvis_f275w_iebjdm,ASASSN-14MA-HOST,358.7880375,10.21505833333,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59450.71286312,59450.73631217,1650.0,3,image
hst_16287_65_wfc3_uvis_f275w_iebj65,SN2017FQO-HOST,28.24957125,12.70847777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59487.18699591,59487.25909089,1500.0,3,image
hst_15891_0j_wfc3_uvis_f275w_ie9m0j,ANY,73.97290400165,-67.58201393616,WFC3/UVIS,F275W,15891,"Murray, Claire E.",,59122.38129814,59122.4014483,869.0,3,image
hst_16287_76_wfc3_uvis_f275w_iebj76,SN2017DHU-HOST,79.13357708333,6.463219444444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59486.0821348,59486.10384792,1500.0,3,image
hst_16287_67_wfc3_uvis_f275w_iebj67,SN2017GGW-HOST,37.6164975,-43.02103611111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59340.18302754,59340.20360622,1500.0,3,image
hst_16287_ev_wfc3_uvis_f275w_iebjev,SN2017AYM-HOST,219.42168625,2.291266666667,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59641.02599469,59641.05165411,1800.0,3,image
hst_16287_cs_wfc3_uvis_f275w_iebjcs,PSNJ2025038-HOST,306.2773541667,-24.80890277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59174.15369571,59174.17427439,1500.0,3,image
hst_16287_ce_wfc3_uvis_f275w_iebjce,SN2018DFG-HOST,211.6457575,-5.453841666667,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59261.90991415,59261.93557357,1800.0,3,image
hst_16287_by_wfc3_uvis_f275w_iebjby,ASASSN-15FZ-HOST,203.8522941667,1.410772222222,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59319.82885957,59319.85230862,1650.0,3,image
hst_16287_35_wfc3_uvis_f275w_iebj35,SN2008FQ-HOST,306.2729408333,-24.81018055556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59358.96540099,59358.98597967,1500.0,3,image
ib1311010,SDSS1004+4112-SOUTHWEST20,151.1477916667,41.20833333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55193.313239814815,55193.39137665509,2624.0,3,image
ib1312010,SDSS1004+4112-SOUTHWEST20,151.1477916667,41.20833333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55248.85650505787,55248.939653009256,2624.0,3,image
ib1313010,SDSS1004+4112-NE20,151.1499583333,41.21622222222,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55298.25085806713,55298.31849675926,2716.0,3,image
ib1314010,SDSS1004+4112,151.1425833333,41.21233333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55354.62322037037,55354.65909980324,2716.0,3,image
hst_16287_bt_wfc3_uvis_f275w_iebjbt,ASASSN-16AT-HOST,193.8150416667,0.09981944444444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59310.42777179,59310.45343158,1800.0,3,image
hst_15891_16_wfc3_uvis_f275w_ie9m16,ANY,14.93003173805,-72.17704121512,WFC3/UVIS,F275W,15891,"Murray, Claire E.",,59080.8198738,59080.8239247,350.0,3,image
hst_16030_15_wfc3_uvis_f275w_ie7h15,TYC-4205-1677-1,273.0399530393,63.49508503889,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58837.8335356,58837.85196168,60.0,3,image
hst_16283_13_wfc3_uvis_f275w_ieav13,M-14,264.404828251,-3.245920713519,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59251.99291123,59252.02173065,2353.0,3,image
ib1318010,HE1104-1805,166.639375,-18.35672222222,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55382.057815775464,55382.09147334491,2524.0,3,image
ib1316010,HE1104-1805,166.639375,-18.35672222222,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55227.008078506944,55227.041735729166,2524.0,3,image
ib1315010,SDSS1004+4112-SOUTHWEST20,151.1477916667,41.20833333333,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55147.64472048611,55147.679535497686,2624.0,3,image
ib1317010,HE1104-1805,166.639375,-18.35672222222,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55270.61412118056,55270.64777873843,2524.0,3,image
hst_16289_08_wfc3_uvis_f275w_ieau08,NGC-288,13.0935,-26.6148,WFC3/UVIS,F275W,16289,"Milone, Antonino Paolo",,59178.53817459,59178.55573253,1380.0,3,image
hst_16030_01_wfc3_uvis_f275w_ie7h01,GD153,194.2594478038,22.03016308455,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58819.89204209,58819.90872595,9.0,3,image
hst_16030_12_wfc3_uvis_f275w_ie7h12,GRW+70D,204.703691149,70.28531846968,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58862.48958923,58862.50807273,10.0,3,image
hst_16030_05_wfc3_uvis_f275w_ie7h05,GD71,88.11552443066,15.88605077667,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58824.30840822,58824.33780023,11.0,3,image
hst_16030_04_wfc3_uvis_f275w_ie7h04,GD153,194.2594437837,22.03014339374,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58947.46574913,58947.48239818,9.0,3,image
hst_16030_14_wfc3_uvis_f275w_ie7h14,P330E,247.890827241,30.14600530359,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58901.21373457,58901.26286622,260.0,3,image
hst_16030_03_wfc3_uvis_f275w_ie7h03,GD153,194.2594476243,22.03016220582,WFC3/UVIS,F275W,16030,"Calamida, Annalisa",,58825.58528303,58825.60193208,9.0,3,image
hst_15891_43_wfc3_uvis_f275w_ie9m43,ANY,84.64297228376,-69.06931304003,WFC3/UVIS,F275W,15891,"Murray, Claire E.",,59147.909042,59147.9271092,1285.0,3,image
hst_15891_23_wfc3_uvis_f275w_ie9m23,ANY,15.07913636528,-72.15374450374,WFC3/UVIS,F275W,15891,"Murray, Claire E.",,59074.40174861,59074.40531359,308.0,3,image
hst_15654_29_wfc3_uvis_f275w_idxr29,NGC-4536-E,188.6248225,2.182788888889,WFC3/UVIS,F275W,15654,"Lee, Janice",,58930.53338801,58930.67322595,2190.0,3,image
hst_16289_17_wfc3_uvis_f275w_ieau17,M-4,245.93125,-26.49916666667,WFC3/UVIS,F275W,16289,"Milone, Antonino Paolo",,59256.89674197,59256.91406843,1360.0,3,image
hst_16287_ea_wfc3_uvis_f275w_iebjea,SN2017IPA-HOST,99.49229166667,-15.36683055556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59322.25772549,59322.28117454,1650.0,3,image
ib1319010,HE1104-1805,166.639375,-18.35672222222,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55340.06098611111,55340.1362403588,2524.0,3,image
ib1320010,HE1104-1805,166.639375,-18.35672222222,WFC3/UVIS,F275W,11732,"Kochanek, Chris S.",The Temperature Profiles of Quasar Accretion Disks,55169.8259244213,55169.8507971875,2524.0,3,image
ib4vb7j8q,JUPITER-B1,320.761153329,-16.48589617208,WFC3/UVIS,F275W,11559,"de Pater, Imke",Jovian Upheaval and its Impact on Vortices,55092.9766409375,55092.97710366898,40.0,3,image
ib4v17puq,JUPITER-A1,320.484505264,-16.57139751806,WFC3/UVIS,F275W,11559,"de Pater, Imke",Jovian Upheaval and its Impact on Vortices,55096.90579575232,55096.906258877316,40.0,3,image
hst_16287_dh_wfc3_uvis_f275w_iebjdh,MASTEROT-HOST,345.0986270833,1.626530555556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59339.12058532,59339.14403437,1650.0,3,image
hst_16287_ey_wfc3_uvis_f275w_iebjey,PTF10BFZ-HOST,193.6720333333,15.40474444444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59307.32313068,59307.34657973,1650.0,3,image
hst_16287_ek_wfc3_uvis_f275w_iebjek,SN2018FIT-HOST,351.3174083333,13.93401111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59352.1571131,59352.18056215,1650.0,3,image
hst_16287_er_wfc3_uvis_f275w_iebjer,PTF10DK-HOST,77.08680708333,0.2133138888889,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59483.03486628,59483.05831533,1650.0,3,image
hst_16287_bu_wfc3_uvis_f275w_iebjbu,ASASSN-18CB-HOST,193.8785508333,-50.06391944444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59811.29359288,59811.31704193,1650.0,3,image
hst_16287_ba_wfc3_uvis_f275w_iebjba,ASASSN-16IN-HOST,74.87680541667,-28.86733888889,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59445.03436757,59445.05781662,1650.0,3,image
hst_16287_av_wfc3_uvis_f275w_iebjav,ASASSN-15KJ-HOST,29.55338875,-39.54468888889,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59490.16449591,59490.23713496,1650.0,3,image
hst_16287_49_wfc3_uvis_f275w_iebj49,SN2016BSB-HOST,173.6163170833,11.69645555556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59159.03915867,59159.06434365,1800.0,3,image
ib4v19rjq,JUPITER-A3,320.4752200272,-16.57175190942,WFC3/UVIS,F275W,11559,"de Pater, Imke",Jovian Upheaval and its Impact on Vortices,55097.03896721065,55097.03942997685,40.0,3,image
iab701060,NGC188-58,11.68721651449,85.27160666551,WFC3/UVIS,F275W,11436,"Hartig, George",WFC3 UVIS Image Quality,55044.880898344905,55044.89812037037,1360.0,3,image
iab701030,NGC188-58,11.76845569755,85.27572018085,WFC3/UVIS,F275W,11436,"Hartig, George",WFC3 UVIS Image Quality,55044.821199074075,55044.838421493056,1360.0,3,image
iabk04050,GD153,194.2817388799,22.0270890921,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55044.61438206019,55044.62512295139,800.0,3,image
iabk050a0,GD153,194.259914931,22.03076523912,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55045.12203240741,55045.13277334491,800.0,3,image
hst_16287_an_wfc3_uvis_f275w_iebjan,SN2017GIQ-HOST,359.47805375,28.50244722222,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59130.93714385,59130.9588566,1500.0,3,image
hst_16287_aj_wfc3_uvis_f275w_iebjaj,SN2017FFM-HOST,349.5918395833,-4.415769444444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59462.95663609,59462.98008514,1650.0,3,image
hst_16287_66_wfc3_uvis_f275w_iebj66,SN2017FBU-HOST,32.77912333333,3.849386111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59131.07420422,59131.09986364,1800.0,3,image
hst_16217_02_wfc3_uvis_f275w_iedr02,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59791.82810554,59791.86135793,1018.0,3,image
hst_16239_85_wfc3_uvis_f275w_ieec85,AT2018HYZ,151.7114166667,1.692880555556,WFC3/UVIS,F275W,16239,"Foley, Ryan",,59217.02979669,59217.046255,710.0,3,image
hst_16217_08_wfc3_uvis_f275w_iedr08,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59889.34866478,59889.38191717,1018.0,3,image
hst_16287_aq_wfc3_uvis_f275w_iebjaq,SN2017JBJ-HOST,12.02863625,-2.784541666667,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59490.75935702,59490.77819978,1350.0,3,image
hst_16415_14_wfc3_uvis_f275w_iege14,P330E,247.8908244577,30.14599492551,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59253.19916123,59253.25766806,260.0,3,image
hst_16789_03_wfc3_uvis_f275w_iemk03,SN-1987A,83.86675,-69.26974166667,WFC3/UVIS,F275W,16789,"Larsson, Josefin",,59828.44366301,59828.52711206,2800.0,3,image
hst_16579_13_wfc3_uvis_f275w_iemg13,P330E,247.8908218423,30.14598517358,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59583.99761305,59584.01549469,260.0,3,image
hst_16217_06_wfc3_uvis_f275w_iedr06,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59852.73999506,59852.77324707,1018.0,3,image
hst_16223_11_wfc3_uvis_f275w_iedv11,JW100,354.1087633333,21.14365555556,WFC3/UVIS,F275W,16223,"Gullieuszik, Marco",,59188.32939105,59188.42750418,5240.0,3,image
hst_16239_87_wfc3_uvis_f275w_ieec87,AT2020NEH,230.3336666667,14.06962222222,WFC3/UVIS,F275W,16239,"Foley, Ryan",,59473.39884776,59473.41530607,710.0,3,image
hst_16239_90_wfc3_uvis_f275w_ieec90,AT2018FYK,342.56725,-44.86456944444,WFC3/UVIS,F275W,16239,"Foley, Ryan",,59445.75147423,59445.76793254,710.0,3,image
hst_16235_37_wfc3_uvis_f275w_iehs37,ANY,14.5940986194,-72.20285086951,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59643.18576321,59643.20150374,1222.0,3,image
hst_16415_05_wfc3_uvis_f275w_iege05,GD71,88.11554492764,15.88600640627,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59161.67109126,59161.68738179,11.0,3,image
hst_16165_01_wfc3_uvis_f275w_iedu01,SN-2012FH,160.8918708333,24.89138888889,WFC3/UVIS,F275W,16165,"Fox, Ori Dosovitz",,59227.67738928,59227.77547981,5246.0,3,image
hst_16217_10_wfc3_uvis_f275w_iedr10,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59886.37350293,59886.40675494,1018.0,3,image
hst_16217_07_wfc3_uvis_f275w_iedr07,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59878.51415108,59878.54740309,1018.0,3,image
hst_16217_01_wfc3_uvis_f275w_iedr01,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59781.54070962,59781.573962,1018.0,3,image
hst_16217_04_wfc3_uvis_f275w_iedr04,NGC-104,6.024,-72.08127777778,WFC3/UVIS,F275W,16217,"Rivera Sandoval, Liliana",,59831.22171856,59831.25497095,1018.0,3,image
hst_16434_01_wfc3_uvis_f275w_iehh01,AG-CAR,164.0481858269,-60.45354713347,WFC3/UVIS,F275W,16434,"Britt, Christopher",,59217.68284076,59217.77499352,5600.0,3,image
hst_16235_32_wfc3_uvis_f275w_iehs32,ANY,14.68404700782,-72.05828520391,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59639.41227913,59639.41910781,507.56601,3,image
hst_16415_16_wfc3_uvis_f275w_iege16,TYC-4205-1677-1,273.0399552302,63.49508535366,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59154.02325571,59154.04138068,60.0,3,image
hst_16415_02_wfc3_uvis_f275w_iege02,GD153,194.2594321414,22.03008636861,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59316.92259808,59316.93895788,9.0,3,image
hst_16316_c7_wfc3_uvis_f275w_iec0c7,MCG+09-20-131,183.9442708333,52.38719722222,WFC3/UVIS,F275W,16316,"Sabbi, Elena",,59727.63108993,59727.65311528,1080.0,3,image
hst_16415_07_wfc3_uvis_f275w_iege07,GRW+70D,204.7032990427,70.28531035978,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59295.03986639,59295.05818803,10.0,3,image
hst_16579_11_wfc3_uvis_f275w_iemg11,GD71,88.1155681446,15.88595614784,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59543.78765804,59543.80394857,11.0,3,image
hst_16223_05_wfc3_uvis_f275w_iedv05,JO204,153.4571929167,-0.9099694444445,WFC3/UVIS,F275W,16223,"Gullieuszik, Marco",,59163.79741089,59163.89536216,5208.0,3,image
hst_16235_0d_wfc3_uvis_f275w_iehs0d,ANY,15.40533650328,-72.26597958634,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59637.09342506,59637.10967485,1007.0,3,image
iabk02050,GD153,194.2377613307,22.0349323485,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55042.408166863424,55042.41890740741,800.0,3,image
iabk030a0,GD153,194.2631752263,22.04971776569,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55044.52773873843,55044.53847924768,800.0,3,image
iabk020k0,GD153,194.2558197886,22.01193552114,WFC3/UVIS,F275W,11438,"Hartig, George",WFC3 UVIS PSF Wings,55042.538733912035,55042.5494744213,800.0,3,image
iab701080,NGC188-58,11.70283913322,85.2770110737,WFC3/UVIS,F275W,11436,"Hartig, George",WFC3 UVIS Image Quality,55044.94960204861,55044.96589814815,1280.0,3,image
iab701070,NGC188-58,11.75276252823,85.27031724282,WFC3/UVIS,F275W,11436,"Hartig, George",WFC3 UVIS Image Quality,55044.93182427083,55044.94812037037,1280.0,3,image
hst_16252_01_wfc3_uvis_f275w_ieex01,ANY,260.6760338839,65.76311967058,WFC3/UVIS,F275W,16252,"Jansen, Rolf A.",,59117.20552259,59117.46341608,21199.0,3,image
hst_16654_a1_wfc3_uvis_f275w_iemqa1,2MASS-J05215658+4359220,80.48579541667,43.98943333333,WFC3/UVIS,F275W,16654,"Bianchi, Luciana C.",,59686.32692234,59686.34779028,460.0,3,image
hst_16579_12_wfc3_uvis_f275w_iemg12,P330E,247.8908218737,30.14598529058,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59580.02905971,59580.04694136,260.0,3,image
hst_16657_51_wfc3_uvis_f275w_iep351,ZTF20ABYWSUT,19.82380833333,21.76267222222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59849.36107041,59849.37653317,1200.0,3,image
ib4x04010,Q0841+12,131.1011666667,12.76352777778,WFC3/UVIS,F275W,11595,"OMeara, John M.",Turning out the Light: A WFC3 Program to Image z>2 Damped Lyman Alpha Systems,55310.422883645835,55310.52073082176,5663.0,3,image
ib6o30030,WFC3-ERSII-UVIS-6,53.13201752509,-27.73798956841,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55085.91095744213,55086.12543649306,5688.0,3,image
ib913il4q,BIAS,86.92504267028,0.6849929974913,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55136.0213215625,55136.0213215625,0.0,2,image
ib913h010,BIAS,84.0874228788,-6.388546116024,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55136.15448116898,55136.15595119213,0.0,3,image
hst_16657_61_wfc3_uvis_f275w_iep361,ZTF19AADNHDO,112.2857833333,51.0124,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59820.61200695,59820.62747008,1200.0,3,image
hst_16657_41_wfc3_uvis_f275w_iep341,ZTF19ABQYKEI,69.0926875,-10.37223333333,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59858.50059691,59858.51605967,1200.0,3,image
hst_16657_1b_wfc3_uvis_f275w_iep31b,ZTF20ACWQQJS,177.6717875,-10.22750833333,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59657.29689811,59657.31236123,1200.0,3,image
hst_16657_17_wfc3_uvis_f275w_iep317,ZTF19AALOUAG,176.0679875,55.10053611111,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59860.24061987,59860.256083,1200.0,3,image
ib913hniq,DARK,84.0874228788,-6.388546116024,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55136.15748657408,55136.1679033912,900.0,2,image
ib9157010,BIAS,327.0879564514,-13.69805887139,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55072.155093518515,55072.15656350694,0.0,3,image
ib9157joq,DARK,327.0879564514,-13.69805887139,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55072.15809857639,55072.16851539352,900.0,2,image
ib913i010,DARK,86.92504267028,0.6849929974913,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55136.022856944444,55136.09753302083,1800.0,3,image
ib916p010,BIAS,10.79889430216,41.22037879824,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55179.295385185185,55179.29685517361,0.0,3,image
hst_16657_0m_wfc3_uvis_f275w_iep30m,ZTF19ABUCWZT,106.9968958333,31.66536944444,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59850.05270226,59850.06816539,1200.0,3,image
hst_16657_0q_wfc3_uvis_f275w_iep30q,ZTF20ACTQNHG,125.1748416667,-1.414552777778,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59847.46222782,59847.53542243,1200.0,3,image
hst_16657_0u_wfc3_uvis_f275w_iep30u,ZTF19AAKNATE,157.3271875,6.122725,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59761.48650724,59761.50197036,1200.0,3,image
hst_17502_07_wfc3_uvis_f275w_ifab07,NGC2090,86.75787,-34.2506,WFC3/UVIS,F275W,17502,"Thilker, David",,60584.79839959,60584.9411079,2075.0,3,image
