fits_file,tns_name,tns_type,sep_arcsec,tns_ra_deg,tns_dec_deg,center_ra_deg,center_dec_deg,radius_arcsec
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4l010_drz.fits,2024jhk,SN Ia-91bg-like,28.71533947210969,162.8511933,8.558317,162.8493246613313,8.566076502141346,119.388302466748
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4o010_drz.fits,2025ktz,SN II,27.438262168092503,197.7396447,11.4739339,197.7375621113135,11.481277296195543,120.19879508486711
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4r010_drz.fits,2025tam,SN II,56.26685110606855,283.893006,-53.722989,283.9174743548431,-53.72888079223637,119.3594452098034
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4y010_drz.fits,2018oh,SN Ia,41.306973215832656,136.664917,19.338089,136.67340576207883,19.3298734264869,119.3883024667255
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g4z010_drz.fits,2017fgc,SN Ia,76.30054776407805,20.060167,3.402767,20.040490550432754,3.410730379266846,120.26826983668369
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g5a010_drz.fits,2018xx,SN Ia,47.15435410626112,193.451125,-39.6971,193.45950084547636,-39.708503611611526,120.2402732613237
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g5b010_drz.fits,2018yu,SN Ia,46.668086826588855,80.63487875,-11.4871825,80.64215952937217,-11.498005772183689,120.2682698366798
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g64010_drz.fits,2017cyy,SN Ia,48.75181036328199,144.150833,-63.948389,144.14394810128283,-63.9351888787192,119.34587055014316
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g70010_drz.fits,2017erp,SN Ia,45.26271523911629,227.311667,-11.334181,227.3132986305196,-11.321710224804956,120.25478797736442
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g71010_drz.fits,2020xyw,SN Ia,28.398856334518065,112.033417,-62.358031,112.04970338630358,-62.3602983575071,120.2547879773732
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g72010_drz.fits,2021gvm,SN II,56.27415347674189,202.505101233,13.4111881762,202.5209817294976,13.41358174178903,119.38830246674512
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g74010_drz.fits,2016gwl,SN Ia,50.910607089648394,140.86675,-23.16965,140.88194063186322,-23.171877543245262,119.37387306647965
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g76010_drz.fits,2019dxd,SN II,28.427468843946052,163.6742599,-21.066968666667,163.66626033565043,-21.06954384303261,120.24027326132487
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g81010_drz.fits,2016hnk,SN Ia,42.41117406043332,33.319312,-7.661332,33.31907740405811,-7.673110587251845,119.38830246673204
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g85010_drz.fits,2025gc,SN Ic,28.278274632971065,170.916756027,-22.269212988,170.9111830721856,-22.263288168775453,119.36030004763322
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g86010_drz.fits,2019np,SN Ia,56.50088591601123,157.341583,29.510639,157.3332824613093,29.49670577222398,120.254787977367
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g87010_drz.fits,2021adlr,SN II,41.43901271852889,47.799,-8.469561,47.80954081429833,-8.474439751078501,119.38830246674594
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g88010_drz.fits,2018agk,SN Ia,41.43276569465693,197.651555472,-4.48574127155,197.6467589800722,-4.475272580813239,119.36030004766938
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g90010_drz.fits,2021gno,SN Ib,31.9693903855286,183.042875,13.249181,183.0493802598988,13.242954872584022,120.24027326132992
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g92010_drz.fits,2021aess,SN IIn-pec,29.77722209456158,53.450583,-19.4957,53.44816355534762,-19.4877492194053,120.25478797738003
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g94010_drz.fits,2022crv,SN Ib,39.90110725947308,148.607958,-25.7031,148.6201912958353,-25.704259721229736,120.26826983666666
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g95010_drz.fits,2022epu,SN Ic,41.459170076590546,228.691862,31.223633,228.70242483203816,31.216489439548997,119.38830246677166
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g96010_drz.fits,2022esa,SN Ia-CSM,41.44821285871847,253.49,-9.70285,253.5003206778808,-9.708241576619736,119.38830246680386
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drz/MAST_2025-08-10T10_08_41.790Z/HST/if0g97010_drz.fits,2017cbv,SN Ia,41.447673736966784,218.143417,-44.134094,218.1417358825344,-44.14554385838116,119.38830246671472
