###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61099.294521  21.544  2.537     9   22 o  0   1.27 209.01746 -43.58608  8764.97  6711.26 2.33 2.15 -22.6 -0.477 18.85 20.14 04a61099o0620o
61099.298619 -22.079  5.300    -5   28 o  0   0.86 209.01746 -43.58608  8824.19  6787.37 2.44 2.22 -61.1 -0.463 18.87 20.19 04a61099o0629o
61099.305555 -19.990  0.745   -37   27 o  0   0.80 209.01746 -43.58608  8843.08  6671.88 2.43 2.20 -41.4 -0.456 18.92 20.36 04a61099o0644o
61100.282278  20.386  1.034    26   26 o  0   1.18 209.01746 -43.58608  7380.74  2430.73 2.31 2.24 -81.9 -0.440 18.68 19.69 04a61100o0590o
61100.285098 -20.157  0.980   -31   31 o  0   0.76 209.01746 -43.58608  7360.72  2394.00 2.28 2.18 -39.0 -0.448 18.65 19.67 04a61100o0596o
61100.290199  19.727  0.581    47   27 o  0   0.87 209.01746 -43.58608  7417.78  2471.43 2.31 2.22 -47.4 -0.445 18.64 19.69 04a61100o0607o
61100.296360 -21.930  4.333    -6   27 o  0   1.06 209.01746 -43.58608  7436.26  2355.27 2.31 2.20 -32.2 -0.427 18.75 19.74 04a61100o0620o
61102.257439 -20.883  2.434   -16   39 o  0   1.13 209.01746 -43.58608   594.41  8386.13 2.75 2.14 -74.9 -0.377 18.16 18.85 04a61102o0546o
61102.258802  19.899  1.076    40   43 o  0   1.00 209.01746 -43.58608   572.47  8346.79 2.71 2.09 -77.6 -0.374 18.21 18.89 04a61102o0549o
61102.261534 -22.422  8.300    -4   32 o  0   1.35 209.01746 -43.58608   633.84  8426.96 2.64 2.04 -78.0 -0.376 18.26 18.86 04a61102o0555o
61102.269079 -21.113  2.493   -13   32 o  0   1.41 209.01746 -43.58608   652.56  8310.50 2.68 2.05 -75.7 -0.366 18.20 18.86 04a61102o0571o
61103.200579 -21.738  4.875    -7   36 o  0   1.28 209.01746 -43.58608   597.75  8376.98 2.57 1.97 -78.6 -0.380 18.23 18.80 04a61103o0426o
61103.203502  20.641  1.827    20   37 o  0   1.07 209.01746 -43.58608   576.16  8337.61 2.61 1.94 -80.2 -0.377 18.23 18.81 04a61103o0432o
61103.210189  19.405  0.593    63   37 o  0   0.97 209.01746 -43.58608   637.73  8418.81 2.59 1.94 -77.8 -0.390 18.21 18.83 04a61103o0446o
61103.245692  19.750  0.747    46   34 o  0   1.24 209.01746 -43.58608   651.04  8306.96 2.51 1.97 -74.9 -0.399 18.29 18.95 04a61103o0521o
61104.009930  22.466  6.586     4   25 o  0   0.88 209.01746 -43.58608  3662.37  2091.19 2.28 2.00 -59.0 -0.420 18.67 19.05 03a61104o0566o
61104.012683  19.918  0.633    39   25 o  0   1.05 209.01746 -43.58608  3645.38  2051.45 2.26 2.03 -59.6 -0.420 18.65 19.06 03a61104o0572o
61104.017257 -20.106  0.814   -33   27 o  0   1.01 209.01746 -43.58608  3703.65  2131.66 2.20 1.98 -54.4 -0.429 18.70 19.11 03a61104o0582o
61104.040182 -21.073  1.545   -14   21 o  0   1.08 209.01746 -43.58608  3734.08  2014.61 2.33 2.11 -56.5 -0.407 18.68 19.19 03a61104o0631o
61105.237548  19.954  1.356    38   51 o  0   0.98 209.01746 -43.58608  3519.62  2153.18 2.18 2.01  48.0 -0.425 17.87 18.52 04a61105o0304o
61105.250463 -24.159 64.000    -1   50 o  0   1.34 209.01746 -43.58608  3497.51  2120.80 2.25 2.06  29.6 -0.448 17.89 18.55 04a61105o0332o
61105.253700  19.407  0.804    63   50 o  0   1.14 209.01746 -43.58608  3554.44  2199.98 2.25 2.06  45.6 -0.425 17.88 18.60 04a61105o0339o
61105.282074  20.846  3.356    17   56 o  0   1.06 209.01746 -43.58608  3573.32  2081.30 2.15 2.07  49.1 -0.443 17.88 18.56 04a61105o0399o
61105.478913 -18.806  0.329  -109   36 o  0   1.37 209.01746 -43.58608  3610.98  2118.64 3.07 2.81  42.9 -0.410 18.20 18.45 01a61105o0583o
61105.480282 -21.511  3.943    -9   36 o  0   1.13 209.01746 -43.58608  3592.89  2079.74 2.87 2.62  40.3 -0.413 18.26 18.46 01a61105o0586o
61105.490348 -19.617  0.720   -52   37 o  0   1.01 209.01746 -43.58608  3651.86  2160.15 2.82 2.57  40.0 -0.418 18.29 18.49 01a61105o0608o
61105.496285  23.198 23.778     2   45 o  0   0.72 209.01746 -43.58608  3673.40  2045.88 3.27 3.03  47.3 -0.364 18.14 18.50 01a61105o0621o
61106.208097  20.322  1.757    27   47 o  0   1.38 209.01746 -43.58608  6731.15  8624.60 2.51 2.07 -67.4 -0.432 17.96 18.70 04a61106o0449o
61106.211030  21.862  8.889     6   58 o  0   0.98 209.01746 -43.58608  6712.02  8584.30 2.48 2.10 -55.6 -0.485 17.89 18.71 04a61106o0455o
61106.216236  19.306  0.903    69   62 o  0   1.07 209.01746 -43.58608  6770.99  8663.33 2.65 2.08 -70.9 -0.420 17.84 18.67 04a61106o0466o
61106.226127  19.177  0.694    78   54 o  0   1.51 209.01746 -43.58608  6788.08  8547.76 2.34 1.99 -65.7 -0.462 17.90 18.69 04a61106o0487o
61106.959196  20.503  1.000    23   23 o  0   0.99 209.01746 -43.58608  6696.85  8626.29 3.00 2.49 -41.6 -0.384 18.66 19.42 03a61107o0475o
61106.990924  19.865  0.602    41   25 o  0   1.01 209.01746 -43.58608  6682.00  8584.95 2.89 2.56 -46.7 -0.387 18.61 19.33 03a61107o0543o
61106.996477 -20.503  1.193   -23   27 o  0   0.83 209.01746 -43.58608  6743.47  8668.72 3.06 2.69 -42.4 -0.378 18.59 19.34 03a61107o0555o
61106.999711  20.452  1.155    24   28 o  0   0.78 209.01746 -43.58608  6764.65  8553.93 3.11 2.73 -42.9 -0.383 18.53 19.34 03a61107o0562o
61108.281051 -21.970  7.267    -6   43 o  0   0.83 209.01746 -43.58608  6822.05  4674.29 2.34 2.18 -43.7 -0.437 18.20 19.30 04a61108o0110o
