###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61094.144954 -22.242  3.231    -5   15 o  0   2.00 116.30992 -71.40390  6201.30  4860.80 2.19 1.98 -54.0 -0.464 19.05 20.66 04a61094o0292o
61094.147728  21.068  1.413    14   19 o  0   0.69 116.30992 -71.40390  6221.94  4899.53 2.15 1.99 -59.0 -0.471 19.10 20.62 04a61094o0298o
61094.154332 -20.670  0.896   -20   18 o  0   0.92 116.30992 -71.40390  6164.90  4820.46 2.21 2.09 -52.4 -0.449 19.06 20.64 04a61094o0312o
61094.164111 -21.075  1.405   -14   19 o  0   1.07 116.30992 -71.40390  6146.29  4935.57 2.17 2.00 -49.5 -0.467 19.05 20.49 04a61094o0333o
61096.144317  21.174  1.485    12   18 o  0   1.38 116.30992 -71.40390  3171.75  2943.63 2.09 2.05 -81.1 -0.440 18.91 20.26 04a61096o0295o
61096.147177  20.628  1.150    20   23 o  0   0.63 116.30992 -71.40390  3190.24  2980.07 2.10 2.06  76.8 -0.441 18.92 20.28 04a61096o0301o
61096.153803  20.356  0.748    26   20 o  0   0.80 116.30992 -71.40390  3132.10  2906.29 2.10 2.03  80.5 -0.441 18.94 20.34 04a61096o0315o
61096.164319  20.242  0.613    29   18 o  0   1.30 116.30992 -71.40390  3111.81  3022.49 2.10 2.03 -73.2 -0.448 18.97 20.44 04a61096o0337o
61097.144291 -20.943  1.732   -15   26 o  0   1.01 116.30992 -71.40390  3171.79  2942.97 2.25 2.19 -88.2 -0.430 18.70 19.91 04a61097o0184o
61097.147137   0.000 20.549    -0   22 o  0   1.76 116.30992 -71.40390  3191.50  2980.36 2.20 2.16  89.9 -0.442 18.70 19.93 04a61097o0190o
61097.152783  20.590  1.024    21   22 o  0   1.18 116.30992 -71.40390  3132.79  2906.06 2.16 2.00  53.7 -0.425 18.75 19.99 04a61097o0202o
61097.162696  23.392 14.200     2   23 o  0   0.90 116.30992 -71.40390  3110.64  3022.90 2.14 1.96  52.4 -0.398 18.76 19.97 04a61097o0223o
61097.862936  21.370  1.556    10   16 o  0   0.91 116.30992 -71.40390  8881.35  7145.41 2.51 2.06 -53.8 -0.402 19.18 20.27 03a61098o0191o
61097.865678  20.902  1.315    16   21 o  0   0.76 116.30992 -71.40390  8899.99  7186.73 2.52 2.05 -53.5 -0.400 19.17 20.27 03a61098o0197o
61097.871463 -21.314  1.587   -11   17 o  0   0.97 116.30992 -71.40390  8848.04  7102.23 2.56 2.05 -54.0 -0.396 19.15 20.25 03a61098o0209o
61097.881501  21.736  2.412     7   18 o  0   0.84 116.30992 -71.40390  8828.56  7218.24 2.52 2.06 -54.9 -0.403 19.14 20.25 03a61098o0231o
61097.881962 -23.551 13.400    -1   18 o  0   0.68 116.30992 -71.40390   357.00  6938.33 2.37 2.10 -60.8 -0.405 19.20 20.27 03a61098o0232o
61097.885158 -21.836  2.250    -7   15 o  0   1.40 116.30992 -71.40390   373.64  6973.75 2.42 2.08 -60.5 -0.409 19.19 20.26 03a61098o0239o
61097.890866  21.208  1.637    12   20 o  0   0.94 116.30992 -71.40390   323.24  6902.74 2.49 2.17 -62.3 -0.407 19.18 20.24 03a61098o0251o
61097.900459   0.000 20.756     0   18 o  0   0.84 116.30992 -71.40390   302.58  7018.74 2.41 2.14 -63.0 -0.405 19.20 20.25 03a61098o0272o
61099.116746 -21.346  3.841   -10   40 o  0   0.93 116.30992 -71.40390  8998.17  7000.17 2.32 2.19 -50.1 -0.443 18.47 19.60 04a61099o0242o
61099.119499  20.172  1.039    31   32 o  0   1.09 116.30992 -71.40390  9015.29  7040.68 2.42 2.25 -36.2 -0.453 18.53 19.63 04a61099o0248o
61099.126048  22.261  7.000     4   32 o  0   1.12 116.30992 -71.40390  8962.17  6958.27 2.35 2.18 -46.5 -0.457 18.53 19.64 04a61099o0262o
61099.135870  21.260  3.471    11   40 o  0   0.81 116.30992 -71.40390  8942.84  7072.78 2.24 2.07 -26.8 -0.456 18.58 19.62 04a61099o0283o
61099.140482  19.528  0.569    56   32 o  0   0.82 116.30992 -71.40390   449.03  7044.72 2.51 2.01 -85.9 -0.380 18.58 19.63 04a61099o0293o
61099.143280 -19.537  0.570   -56   32 o  0   0.61 116.30992 -71.40390   467.60  7080.43 2.58 2.11 -84.8 -0.377 18.54 19.59 04a61099o0299o
61099.148324  22.718  9.933     3   30 o  0   0.95 116.30992 -71.40390   413.59  7009.72 2.57 2.08 -88.8 -0.371 18.53 19.64 04a61099o0310o
61099.158097 -21.459  3.125   -10   30 o  0   0.83 116.30992 -71.40390   395.20  7127.96 2.58 2.04 -87.1 -0.373 18.57 19.60 04a61099o0331o
61100.135363 -19.804  0.638   -44   28 o  0   1.08 116.30992 -71.40390  6466.14   993.02 2.11 2.06  -6.5 -0.469 18.51 19.41 04a61100o0283o
61100.138731 -19.870  0.826   -41   34 o  0   0.78 116.30992 -71.40390  6489.28  1033.47 2.15 2.10  -0.8 -0.461 18.47 19.42 04a61100o0290o
61100.144826 -19.911  0.763   -39   30 o  0   0.92 116.30992 -71.40390  6423.79   952.20 2.15 2.10  10.3 -0.452 18.46 19.43 04a61100o0303o
61100.154685  20.547  1.427    22   31 o  0   0.74 116.30992 -71.40390  6401.38  1068.92 2.17 2.15  21.2 -0.452 18.48 19.38 04a61100o0324o
61100.878887  19.681  0.525    49   26 o  0   0.91 116.30992 -71.40390  6546.85  1086.01 2.48 2.26 -53.2 -0.431 18.61 19.41 03a61101o0268o
61100.882083 -20.173  0.746   -31   23 o  0   1.13 116.30992 -71.40390  6569.40  1126.15 2.50 2.21 -49.4 -0.427 18.64 19.41 03a61101o0275o
61100.887163 -21.335  2.508   -11   27 o  0   1.01 116.30992 -71.40390  6508.55  1043.54 2.53 2.28 -47.1 -0.425 18.60 19.40 03a61101o0286o
61100.896747  20.031  0.598    35   21 o  0   1.11 116.30992 -71.40390  6481.76  1158.43 2.37 2.18 -47.9 -0.434 18.65 19.43 03a61101o0307o
61102.120159 -18.869  0.642  -103   66 o  0   0.71 116.30992 -71.40390  9251.36  5384.28 2.58 2.46 -78.5 -0.456 18.03 18.82 04a61102o0253o
61102.122900 -19.977  1.203   -37   45 o  0   0.82 116.30992 -71.40390  9267.75  5424.87 2.65 2.25 -17.7 -0.413 18.12 18.86 04a61102o0259o
61102.128874  19.629  0.887    51   45 o  0   1.04 116.30992 -71.40390  9211.06  5341.32 2.76 2.36 -18.6 -0.383 18.07 18.84 04a61102o0272o
61102.134926  21.250  3.621    12   42 o  0   0.88 116.30992 -71.40390   361.16  5405.77 2.47 2.18  73.3 -0.370 18.14 18.83 04a61102o0285o
61102.137744  23.575 31.143     1   42 o  0   0.71 116.30992 -71.40390   381.30  5441.80 2.45 2.15  75.6 -0.360 18.14 18.83 04a61102o0291o
61102.140133 -19.370  0.718   -65   47 o  0   0.92 116.30992 -71.40390  9194.45  5455.26 2.50 2.19 -12.1 -0.429 18.12 18.81 04a61102o0296o
61102.143035 -19.747  0.932   -46   43 o  0   1.01 116.30992 -71.40390   324.17  5371.24 2.49 2.16  70.7 -0.358 18.14 18.82 04a61102o0302o
61102.152776 -20.322  1.372   -27   37 o  0   1.07 116.30992 -71.40390   305.44  5489.72 2.52 2.17  76.1 -0.347 18.10 18.81 04a61102o0323o
61103.130667  19.538  0.884    56   49 o  0   0.91 116.30992 -71.40390  9252.46  5386.08 2.37 2.06 -19.6 -0.454 18.27 19.02 04a61103o0277o
61103.133409  19.731  0.983    46   46 o  0   0.87 116.30992 -71.40390  9271.07  5426.85 2.44 2.18 -17.0 -0.447 18.27 19.02 04a61103o0283o
61103.138960 -23.458 26.667    -2   40 o  0   1.67 116.30992 -71.40390  9214.76  5342.98 2.36 2.16 -22.7 -0.449 18.28 19.00 04a61103o0295o
61103.147704 -20.128  1.141   -32   37 o  0   0.97 116.30992 -71.40390   365.97  5405.50 2.41 2.10  75.2 -0.361 18.29 19.02 04a61103o0314o
61103.148654  19.051  0.580    87   50 o  0   0.71 116.30992 -71.40390  9195.00  5456.53 2.42 2.11 -22.0 -0.443 18.30 19.01 04a61103o0316o
61103.152850  19.380  0.526    64   34 o  0   1.12 116.30992 -71.40390   386.81  5441.91 2.37 2.06 -77.0 -0.403 18.23 18.97 04a61103o0325o
61103.155629  21.223  3.356    12   40 o  0   1.06 116.30992 -71.40390   329.57  5371.22 2.36 2.03 -67.3 -0.420 18.19 18.97 04a61103o0331o
61103.165486 -20.847  1.989   -17   33 o  0   1.06 116.30992 -71.40390   308.10  5490.03 2.33 2.09  87.7 -0.368 18.30 19.00 04a61103o0352o
61103.864279  20.161  0.692    31   22 o  0   1.53 116.30992 -71.40390 10096.95  1799.08 2.32 1.95 -60.3 -0.397 18.75 19.26 03a61104o0257o
61103.867025  21.856  4.298     7   28 o  0   0.68 116.30992 -71.40390 10117.18  1841.40 2.43 2.01 -62.7 -0.389 18.71 19.26 03a61104o0263o
61103.872474  20.450  0.965    24   23 o  0   1.38 116.30992 -71.40390 10059.07  1753.07 2.41 1.99 -62.4 -0.390 18.71 19.21 03a61104o0275o
61103.882336  20.793  1.447    18   25 o  0   0.91 116.30992 -71.40390 10031.10  1866.51 2.45 2.01 -61.6 -0.387 18.67 19.19 03a61104o0296o
61105.119759  18.968  0.439    94   41 o  0   0.81 116.30992 -71.40390 10054.25  1598.55 2.44 2.23 -28.9 -0.394 18.46 19.28 04a61105o0060o
61105.122980 -22.118  6.286    -5   32 o  0   1.80 116.30992 -71.40390 10077.96  1641.78 2.32 2.22 -53.4 -0.435 18.47 19.29 04a61105o0067o
61105.130654 -19.785  0.882   -44   39 o  0   1.07 116.30992 -71.40390 10014.48  1555.16 2.49 2.27 -25.3 -0.398 18.42 19.26 04a61105o0083o
