###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
61100.137298  20.178  1.105    31   34 o  0   0.62 112.03342 -62.35803  1355.74  3888.85 2.31 2.00  58.4 -0.395 18.60 19.51 04a61100o0287o
61100.141140 -21.467  2.768    -9   26 o  0   1.08 112.03342 -62.35803  1373.94  3925.86 2.36 1.96  58.8 -0.387 18.58 19.52 04a61100o0295o
61100.147711 -21.177  2.338   -12   29 o  0   0.79 112.03342 -62.35803  1314.28  3851.21 2.27 1.98  61.3 -0.391 18.60 19.53 04a61100o0309o
61100.158123  20.398  1.277    25   32 o  0   0.57 112.03342 -62.35803  1295.57  3969.11 2.18 1.97  62.9 -0.401 18.58 19.52 04a61100o0331o
61100.880274  21.888  4.553     6   29 o  0   0.84 112.03342 -62.35803  1344.73  3828.42 2.60 2.29 -65.5 -0.404 18.71 19.50 03a61101o0271o
61100.883477 -21.469  2.981    -9   28 o  0   0.94 112.03342 -62.35803  1363.26  3865.94 2.67 2.37 -64.6 -0.400 18.66 19.50 03a61101o0278o
61100.889884 -20.207  0.789   -30   24 o  0   1.22 112.03342 -62.35803  1307.56  3790.43 2.63 2.32 -69.4 -0.405 18.68 19.51 03a61101o0292o
61100.900904 -21.292  2.507   -11   28 o  0   0.88 112.03342 -62.35803  1286.84  3907.06 2.50 2.22 -70.3 -0.400 18.73 19.50 03a61101o0316o
61102.123354  19.866  0.974    41   40 o  0   0.90 112.03342 -62.35803  1763.60  8030.81 2.74 2.13 -76.0 -0.376 18.18 18.92 04a61102o0260o
61102.126119  19.737  0.885    46   41 o  0   0.90 112.03342 -62.35803  1781.61  8069.29 2.64 2.07 -75.5 -0.389 18.19 18.90 04a61102o0266o
61102.132177 -20.680  1.989   -19   39 o  0   0.94 112.03342 -62.35803  1728.27  7994.49 2.71 2.11 -75.2 -0.371 18.15 18.90 04a61102o0279o
61102.143497  19.964  1.118    38   42 o  0   0.60 112.03342 -62.35803  1708.52  8111.79 2.67 2.07 -75.9 -0.376 18.19 18.87 04a61102o0303o
61103.134772 -23.186 17.800    -2   34 o  0   0.97 112.03342 -62.35803  1765.11  8031.67 2.56 1.99 -69.7 -0.393 18.30 19.08 04a61103o0286o
61103.137583 -20.881  2.326   -16   38 o  0   0.89 112.03342 -62.35803  1783.55  8069.88 2.47 1.96 -71.0 -0.403 18.35 19.06 04a61103o0292o
61103.142608  20.909  2.059    16   32 o  0   1.49 112.03342 -62.35803  1727.60  7994.37 2.50 1.96 -74.9 -0.397 18.32 19.08 04a61103o0303o
61103.153761  20.446  1.576    24   38 o  0   0.97 112.03342 -62.35803  1710.99  8112.65 2.51 1.95 -76.8 -0.391 18.36 19.06 04a61103o0327o
61103.869744 -19.912  0.489   -39   19 o  0   1.47 112.03342 -62.35803  4900.53  4110.35 2.22 2.00 -61.5 -0.415 18.80 19.34 03a61104o0269o
61103.872925 -20.594  1.135   -21   24 o  0   0.81 112.03342 -62.35803  4920.31  4149.66 2.22 1.98 -64.9 -0.420 18.78 19.33 03a61104o0276o
61103.879605  21.419  2.461    10   24 o  0   0.78 112.03342 -62.35803  4864.72  4071.21 2.23 1.98 -61.8 -0.420 18.76 19.32 03a61104o0290o
61103.889201 -19.621  1.928   -52   99 o  0   0.96 112.03342 -62.35803  4843.91  4185.26 2.40 2.17 -64.4 -0.413 16.87 16.99 03a61104o0311o
61105.116032 -21.936  5.029    -6   31 o  0   0.94 112.03342 -62.35803  4928.83  4073.10 2.12 2.02 -64.2 -0.455 18.54 19.44 04a61105o0052o
61105.118815 -22.431  6.591    -4   26 o  0   1.36 112.03342 -62.35803  4949.54  4112.07 2.12 2.03 -47.3 -0.454 18.54 19.45 04a61105o0058o
61105.128344  21.405  2.828    10   28 o  0   1.18 112.03342 -62.35803  4894.76  4037.13 2.03 1.94 -63.5 -0.442 18.55 19.38 04a61105o0078o
61105.139002  20.504  1.511    23   34 o  0   0.88 112.03342 -62.35803  4872.69  4152.60 2.08 1.98 -72.6 -0.459 18.54 19.34 04a61105o0101o
61106.121591 -21.972  5.133    -6   30 o  0   0.84 112.03342 -62.35803  5477.59  7750.62 2.30 1.97 -66.3 -0.423 18.63 19.64 04a61106o0264o
61106.124326 -20.123  0.865   -32   28 o  0   1.18 112.03342 -62.35803  5496.70  7790.11 2.31 1.96 -68.9 -0.423 18.63 19.64 04a61106o0270o
61106.131261  19.996  0.903    36   33 o  0   0.75 112.03342 -62.35803  5440.70  7712.53 2.23 1.93 -69.5 -0.423 18.63 19.63 04a61106o0285o
61106.141083  20.675  1.470    20   29 o  0   0.91 112.03342 -62.35803  5423.47  7828.37 2.28 1.96 -67.5 -0.428 18.64 19.62 04a61106o0306o
61106.867096  19.907  0.477    40   19 o  0   0.87 112.03342 -62.35803  5349.23  7792.80 2.66 2.36 -48.5 -0.390 19.15 20.30 03a61107o0275o
61106.869825  20.345  0.792    26   21 o  0   0.76 112.03342 -62.35803  5368.08  7830.93 2.62 2.30 -45.8 -0.392 19.19 20.29 03a61107o0281o
61106.874905 -20.858  1.106   -16   18 o  0   1.21 112.03342 -62.35803  5314.91  7749.83 2.89 2.60 -48.8 -0.381 19.03 20.29 03a61107o0292o
61106.885392  22.049  4.067     6   22 o  0   0.91 112.03342 -62.35803  5294.78  7863.60 2.82 2.52 -49.1 -0.381 19.04 20.24 03a61107o0315o
61109.124410 -19.590  0.537   -53   28 o  0   0.86 112.03342 -62.35803  4281.51  1557.88 2.19 2.04  48.0 -0.444 18.55 19.78 04a61109o0265o
61109.129635  20.498  0.949    23   22 o  0   1.00 112.03342 -62.35803  4304.20  1597.92 2.16 2.02  61.1 -0.455 18.95 20.31 04a61109o0276o
61109.132436  23.493 15.500     2   23 o  0   1.22 112.03342 -62.35803  4243.32  1520.09 2.11 1.95  46.3 -0.447 18.94 20.25 04a61109o0282o
61109.142781  22.061  5.520     5   30 o  0   0.95 112.03342 -62.35803  4223.52  1638.29 2.07 1.94  62.1 -0.448 18.63 19.83 04a61109o0304o
61109.831965  21.860  1.907     6   12 o  0   1.05 112.03342 -62.35803  8458.33  1604.28 2.17 1.93 -56.7 -0.436 19.55 21.02 03a61110o0208o
61109.835186  20.642  0.732    20   15 o  0   0.76 112.03342 -62.35803  8475.55  1644.80 2.19 1.94 -56.4 -0.436 19.57 21.00 03a61110o0215o
61109.841549  22.431  3.818     4   15 o  0   0.91 112.03342 -62.35803  8420.06  1562.04 2.14 1.89 -56.2 -0.439 19.55 20.99 03a61110o0229o
61109.851198 -23.259  8.071    -2   15 o  0   0.91 112.03342 -62.35803  8396.19  1676.28 2.24 2.01 -55.2 -0.430 19.51 20.96 03a61110o0250o
61111.094985  22.759  5.923     3   17 c  0   0.78 112.03342 -62.35803  8423.89  1461.86 2.71 2.31 -17.1 -0.371 19.26 21.33 04a61111o0215c
61111.097725  20.432  0.606    24   15 c  0   1.08 112.03342 -62.35803  8442.04  1501.38 2.70 2.34 -15.3 -0.375 19.26 21.34 04a61111o0221c
61111.104801  19.758  0.330    45   15 c  0   1.24 112.03342 -62.35803  8382.84  1421.16 2.64 2.20 -18.5 -0.381 19.32 21.33 04a61111o0235c
61111.114505  22.281  3.789     4   17 c  0   1.01 112.03342 -62.35803  8362.78  1536.68 2.67 2.51 -16.6 -0.362 19.23 21.30 04a61111o0256c
61112.105297 -21.933  3.154    -6   19 c  0   0.72 112.03342 -62.35803  9843.18  6126.18 2.72 2.32 -21.4 -0.403 19.17 20.95 04a61112o0240c
61112.108583  19.860  0.467    41   19 c  0   1.17 112.03342 -62.35803  9862.54  6166.79 2.79 2.22 -19.9 -0.399 19.15 20.93 04a61112o0247c
61112.117481  20.277  0.647    28   18 c  0   0.82 112.03342 -62.35803  9806.61  6085.63 2.75 2.31 -19.3 -0.405 19.14 20.98 04a61112o0266c
61112.119776 -20.268  0.595   -28   17 c  0   0.74 112.03342 -62.35803   596.15  6072.57 2.49 2.16  77.6 -0.375 19.18 20.94 04a61112o0271c
61112.122640 -21.062  1.236   -14   17 c  0   0.92 112.03342 -62.35803   615.33  6109.70 2.48 2.14  76.8 -0.376 19.15 20.97 04a61112o0277c
61112.129571  23.755 14.667     1   17 c  0   1.09 112.03342 -62.35803   557.87  6036.18 2.49 2.15  71.8 -0.379 19.15 20.93 04a61112o0292c
61112.130039 -20.257  0.661   -29   19 c  0   0.85 112.03342 -62.35803  9787.75  6200.05 2.68 2.30 -22.9 -0.411 19.16 20.92 04a61112o0293c
