file,Supernova,RA(degrees),DEC(degrees),z,status,message,rband_survey,rband_filter,rband_fits_file,name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_2,WFC3_UVIS_F275W_2_err,WFC3_UVIS_F275W_2_flux,WFC3_UVIS_F275W_2_flux_err,WFC3_UVIS_F275W_3,WFC3_UVIS_F275W_3_err,WFC3_UVIS_F275W_3_flux,WFC3_UVIS_F275W_3_flux_err,WFC3_UVIS_F275W_zeropoint,rband_name,rband_ra,rband_dec,rband_redshift,rband_ap_units,rband_r_1,rband_r_1_err,rband_r_1_flux,rband_r_1_flux_err,rband_r_2,rband_r_2_err,rband_r_2_flux,rband_r_2_flux_err,rband_r_3,rband_r_3_err,rband_r_3_flux,rband_r_3_flux_err,rband_r_zeropoint,hst_1_snr,hst_1_is_upper_limit,hst_1_flux_upper_limit,hst_1_snr_threshold,hst_1_mag_upper_limit,rband_1_snr,rband_1_is_upper_limit,rband_1_flux_upper_limit,rband_1_snr_threshold,rband_1_mag_upper_limit,hst_2_snr,hst_2_is_upper_limit,hst_2_flux_upper_limit,hst_2_snr_threshold,hst_2_mag_upper_limit,rband_2_snr,rband_2_is_upper_limit,rband_2_flux_upper_limit,rband_2_snr_threshold,rband_2_mag_upper_limit,hst_3_snr,hst_3_is_upper_limit,hst_3_flux_upper_limit,hst_3_snr_threshold,hst_3_mag_upper_limit,rband_3_snr,rband_3_is_upper_limit,rband_3_flux_upper_limit,rband_3_snr_threshold,rband_3_mag_upper_limit,distance_modulus,WFC3_UVIS_F275W_1_abs,WFC3_UVIS_F275W_2_abs,WFC3_UVIS_F275W_3_abs,hst_1_mag_upper_limit_abs,hst_2_mag_upper_limit_abs,hst_3_mag_upper_limit_abs,rband_1_mag_upper_limit_abs,rband_2_mag_upper_limit_abs,rband_3_mag_upper_limit_abs,rband_r_1_abs,rband_r_2_abs,rband_r_3_abs,rband_error,des_file,des_status,des_message,des_rband_survey,des_rband_filter,des_rband_fits_file,des_rband_name,des_rband_ra,des_rband_dec,des_rband_redshift,des_rband_ap_units,des_rband_r_1,des_rband_r_1_err,des_rband_r_1_flux,des_rband_r_1_flux_err,des_rband_r_2,des_rband_r_2_err,des_rband_r_2_flux,des_rband_r_2_flux_err,des_rband_r_3,des_rband_r_3_err,des_rband_r_3_flux,des_rband_r_3_flux_err,des_rband_r_zeropoint,des_rband_1_snr,des_rband_1_is_upper_limit,des_rband_1_flux_upper_limit,des_rband_1_snr_threshold,des_rband_1_mag_upper_limit,des_rband_2_snr,des_rband_2_is_upper_limit,des_rband_2_flux_upper_limit,des_rband_2_snr_threshold,des_rband_2_mag_upper_limit,des_rband_3_snr,des_rband_3_is_upper_limit,des_rband_3_flux_upper_limit,des_rband_3_snr_threshold,des_rband_3_mag_upper_limit,des_rband_1_mag_upper_limit_abs,des_rband_2_mag_upper_limit_abs,des_rband_3_mag_upper_limit_abs,des_rband_r_1_abs,des_rband_r_2_abs,des_rband_r_3_abs,panstarrs_file,panstarrs_status,panstarrs_message,panstarrs_rband_survey,panstarrs_rband_filter,panstarrs_rband_fits_file,panstarrs_rband_name,panstarrs_rband_ra,panstarrs_rband_dec,panstarrs_rband_redshift,panstarrs_rband_ap_units,panstarrs_rband_r_1,panstarrs_rband_r_1_err,panstarrs_rband_r_1_flux,panstarrs_rband_r_1_flux_err,panstarrs_rband_r_2,panstarrs_rband_r_2_err,panstarrs_rband_r_2_flux,panstarrs_rband_r_2_flux_err,panstarrs_rband_r_3,panstarrs_rband_r_3_err,panstarrs_rband_r_3_flux,panstarrs_rband_r_3_flux_err,panstarrs_rband_r_zeropoint,panstarrs_rband_1_snr,panstarrs_rband_1_is_upper_limit,panstarrs_rband_1_flux_upper_limit,panstarrs_rband_1_snr_threshold,panstarrs_rband_1_mag_upper_limit,panstarrs_rband_2_snr,panstarrs_rband_2_is_upper_limit,panstarrs_rband_2_flux_upper_limit,panstarrs_rband_2_snr_threshold,panstarrs_rband_2_mag_upper_limit,panstarrs_rband_3_snr,panstarrs_rband_3_is_upper_limit,panstarrs_rband_3_flux_upper_limit,panstarrs_rband_3_snr_threshold,panstarrs_rband_3_mag_upper_limit,panstarrs_rband_1_mag_upper_limit_abs,panstarrs_rband_2_mag_upper_limit_abs,panstarrs_rband_3_mag_upper_limit_abs,panstarrs_rband_r_1_abs,panstarrs_rband_r_2_abs,panstarrs_rband_r_3_abs,skymapper_file,skymapper_status,skymapper_message,skymapper_rband_survey,skymapper_rband_filter,skymapper_rband_fits_file,skymapper_rband_name,skymapper_rband_ra,skymapper_rband_dec,skymapper_rband_redshift,skymapper_rband_ap_units,skymapper_rband_r_1,skymapper_rband_r_1_err,skymapper_rband_r_1_flux,skymapper_rband_r_1_flux_err,skymapper_rband_r_2,skymapper_rband_r_2_err,skymapper_rband_r_2_flux,skymapper_rband_r_2_flux_err,skymapper_rband_r_3,skymapper_rband_r_3_err,skymapper_rband_r_3_flux,skymapper_rband_r_3_flux_err,skymapper_rband_r_zeropoint,skymapper_rband_1_snr,skymapper_rband_1_is_upper_limit,skymapper_rband_1_flux_upper_limit,skymapper_rband_1_snr_threshold,skymapper_rband_1_mag_upper_limit,skymapper_rband_2_snr,skymapper_rband_2_is_upper_limit,skymapper_rband_2_flux_upper_limit,skymapper_rband_2_snr_threshold,skymapper_rband_2_mag_upper_limit,skymapper_rband_3_snr,skymapper_rband_3_is_upper_limit,skymapper_rband_3_flux_upper_limit,skymapper_rband_3_snr_threshold,skymapper_rband_3_mag_upper_limit,skymapper_rband_1_mag_upper_limit_abs,skymapper_rband_2_mag_upper_limit_abs,skymapper_rband_3_mag_upper_limit_abs,skymapper_rband_r_1_abs,skymapper_rband_r_2_abs,skymapper_rband_r_3_abs
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo1m010_drc.fits,SN2008fp,109.136,-29.3255,0.005361,ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fp/PanSTARRS/PanSTARRS_r.fits,SN2008fp,109.136,-29.3255,0.005361,HST,kpc,,,-11.9584,4.42517,17.0138,0.0138851,712.982,9.11807,16.1517,0.00949887,1577.41,13.8004,24.1465,SN2008fp,109.136,-29.3255,0.005361,kpc,15.1077,0.0156755,9055.8,130.745,12.8199,0.014099,74480.5,967.181,,,,,25.0,-2.70237,True,13.2755,3,21.3389,69.2632,False,,3,,78.1944,False,,3,,77.0078,False,,3,,114.302,False,,3,,,,,3,,31.8351,,-14.8213,-15.6835,-10.4962,,,,,,-16.7275,-19.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fp/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fp/PanSTARRS/PanSTARRS_r.fits,SN2008fp,109.136,-29.3255,0.005361,kpc,15.1077,0.0156755,9055.8,130.745,12.8199,0.014099,74480.5,967.181,,,,,25.0,69.2632,False,,3,,77.0078,False,,3,,,,,3,,,,,-16.7275,-19.0152,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fp/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fp/SkyMapper/SkyMapper_r.fits,SN2008fp,109.136,-29.3255,0.005361,kpc,15.4515,0.014445,204256.0,2717.49,13.0574,0.0120807,1852680.0,20614.2,12.1717,0.0119931,4188970.0,46271.4,28.7269,75.1633,False,,3.0,,89.8736,False,,3.0,,90.5304,False,,3.0,,,,,-16.3837,-18.7777,-19.6635
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4f010_drc.fits,SN2008fr,17.9547,14.6408,0.039399,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fr/LegacySurvey/LegacySurvey_r.fits,SN2008fr,17.9547,14.6408,0.039399,HST,kpc,22.6609,0.0874695,3.91451,0.315362,21.8255,0.0805269,8.4499,0.626712,21.7431,0.111149,9.11592,0.933212,24.1426,SN2008fr,17.9547,14.6408,0.039399,kpc,20.6941,2.06694,5.2768,10.0456,19.6753,1.5839,13.486,19.6736,19.2872,1.63883,19.2802,29.102,22.5,12.4127,False,,3,,0.525286,False,,3,,13.4829,False,,3,,0.685484,False,,3,,9.76832,False,,3,,0.662506,False,,3,,36.2225,-13.5616,-14.397,-14.4794,,,,,,,-15.5284,-16.5472,-16.9353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fr/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fr/PanSTARRS/PanSTARRS_r.fits,SN2008fr,17.9547,14.6408,0.039399,kpc,20.8302,0.0378667,46.5479,1.62343,19.761,0.0295371,124.62,3.39024,19.3906,0.0308653,175.287,4.98306,25.0,28.6726,False,,3,,36.7583,False,,3,,35.1766,False,,3,,,,,-15.3923,-16.4615,-16.8319,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fr/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fr/SkyMapper/SkyMapper_r.fits,SN2008fr,17.9547,14.6408,0.039399,kpc,20.4273,0.92369,59.9532,51.0052,19.1735,0.583639,190.249,102.269,19.0461,0.77139,213.924,151.988,24.8718,1.17543,False,,3.0,,1.86029,False,,3.0,,1.40751,False,,3.0,,,,,-15.7953,-17.049,-17.1764
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g83010_drc.fits,SN2008fu,45.6187,-24.456,0.052437,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/LegacySurvey/LegacySurvey_r.fits,SN2008fu,45.6187,-24.456,0.052437,HST,kpc,23.3008,0.103808,2.17506,0.20796,22.0715,0.0667688,6.74781,0.414966,20.8563,0.0328946,20.6667,0.626141,24.1445,SN2008fu,45.6187,-24.456,0.052437,kpc,19.2273,0.505968,20.3742,9.49467,17.8143,0.270087,74.8625,18.6228,16.9729,0.185175,162.499,27.7146,22.5,10.4591,False,,3,,2.14586,False,,3,,16.2611,False,,3,,4.01995,False,,3,,33.0065,False,,3,,5.86329,False,,3,,36.8641,-13.5633,-14.7925,-16.0078,,,,,,,-17.6368,-19.0497,-19.8912,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/DES/DES_r.fits,SN2008fu,45.6187,-24.456,0.052437,kpc,19.236,0.00587668,20211.5,104.888,17.823,0.00523266,74266.8,343.173,16.9823,0.00508179,161089.0,722.9,30.0,192.696,False,,3,,216.412,False,,3,,222.837,False,,3,,,,,-17.6281,-19.0411,-19.8818,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/PanSTARRS/PanSTARRS_r.fits,SN2008fu,45.6187,-24.456,0.052437,kpc,19.3176,0.0173276,187.482,2.99208,17.8819,0.0150086,703.464,9.72427,17.0895,0.0145278,1459.52,19.5293,25.0,62.6594,False,,3,,72.3411,False,,3,,74.7349,False,,3,,,,,-17.5465,-18.9822,-19.7746,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008fu/SkyMapper/SkyMapper_r.fits,SN2008fu,45.6187,-24.456,0.052437,kpc,19.4857,0.0271026,3888.63,97.0698,18.0511,0.0180147,14575.2,241.835,17.2497,0.0156857,30492.0,440.519,28.4602,40.0602,False,,3.0,,60.2693,False,,3.0,,69.2184,False,,3.0,,,,,-17.3784,-18.8129,-19.6144
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g63010_drc.fits,SN2008ge,62.1028,-47.8965,0.003835,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ge/LegacySurvey/LegacySurvey_r.fits,SN2008ge,62.1028,-47.8965,0.003835,HST,kpc,16.6114,0.00335623,1031.16,3.18752,16.1307,0.0039482,1605.49,5.83827,16.0047,0.00498719,1802.96,8.28168,24.1447,SN2008ge,62.1028,-47.8965,0.003835,kpc,11.6289,0.011942,22306.2,245.345,11.0532,0.0102453,37906.9,357.7,10.7928,0.0100517,48182.4,446.069,22.5,323.499,False,,3,,90.9175,False,,3,,274.995,False,,3,,105.974,False,,3,,217.705,False,,3,,108.016,False,,3,,31.1052,-14.4938,-14.9745,-15.1004,,,,,,,-19.4762,-20.052,-20.3124,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ge/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ge/DES/DES_r.fits,SN2008ge,62.1028,-47.8965,0.003835,kpc,11.6061,0.0049989,22780700.0,104886.0,11.0585,0.00500525,37723800.0,173907.0,10.8113,0.00499302,47367100.0,217829.0,30.0,217.195,False,,3,,216.919,False,,3,,217.451,False,,3,,,,,-19.4991,-20.0467,-20.2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ge/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ge/SkyMapper/SkyMapper_r.fits,SN2008ge,62.1028,-47.8965,0.003835,kpc,11.7163,0.0414804,4064520.0,155284.0,11.2156,0.0414822,6445790.0,246271.0,11.0301,0.0414839,7646860.0,292171.0,28.2388,26.1747,False,,3.0,,26.1736,False,,3.0,,26.1725,False,,3.0,,,,,-19.3889,-19.8896,-20.0751
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo3r010_drc.fits,SN2008gg,21.346,-18.1724,0.031942,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/LegacySurvey/LegacySurvey_r.fits,SN2008gg,21.346,-18.1724,0.031942,HST,kpc,,,0.944968,0.346361,,,0.753888,0.692953,,,2.56318,1.04197,24.1456,SN2008gg,21.346,-18.1724,0.031942,kpc,22.5999,13.335,0.912116,11.2026,20.9795,6.00104,4.05712,22.4244,20.0196,3.72079,9.82155,33.6582,22.5,2.72827,True,1.03908,3,24.104,0.0814198,False,,3,,1.08794,True,2.07886,3,23.351,0.180925,False,,3,,2.45993,True,3.12592,3,22.9081,0.291803,False,,3,,35.7548,,,,-11.6509,-12.4038,-12.8467,,,,-13.155,-14.7754,-15.7353,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/DES/DES_r.fits,SN2008gg,21.346,-18.1724,0.031942,kpc,23.2387,0.207227,506.435,92.1863,21.5468,0.0876303,2405.94,185.198,20.5282,0.0518629,6147.54,280.062,30.0,5.4936,False,,3,,12.9912,False,,3,,21.9506,False,,3,,,,,-12.5161,-14.208,-15.2266,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/PanSTARRS/PanSTARRS_r.fits,SN2008gg,21.346,-18.1724,0.031942,kpc,22.8496,0.261686,7.24715,1.74672,22.1983,0.286854,13.203,3.48825,21.0433,0.149201,38.2547,5.25691,25.0,4.149,False,,3,,3.78498,False,,3,,7.27702,False,,3,,,,,-12.9052,-13.5565,-14.7115,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008gg/SkyMapper/SkyMapper_r.fits,SN2008gg,21.346,-18.1724,0.031942,kpc,,,-99.6851,118.923,,,-354.605,237.947,,,-243.873,357.682,28.7988,-0.838233,True,356.769,3.0,22.4178,-1.49027,True,713.842,3.0,21.6648,-0.681817,True,1073.04,3.0,21.2222,-13.337,-14.0901,-14.5326,,,
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2r010_drc.fits,SN2008hj,1.00796,-11.1687,0.037579,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hj/LegacySurvey/LegacySurvey_r.fits,SN2008hj,1.00796,-11.1687,0.037579,HST,kpc,23.3149,0.158114,2.15141,0.313305,21.8474,0.0822232,8.31211,0.629479,21.0612,0.059976,17.1474,0.94722,24.1467,SN2008hj,1.00796,-11.1687,0.037579,kpc,22.2076,8.18182,1.30907,9.86484,20.7093,4.11644,5.20335,19.7279,19.7422,2.53693,12.6796,29.6271,22.5,6.8668,False,,3,,0.132701,False,,3,,13.2047,False,,3,,0.263756,False,,3,,18.1029,False,,3,,0.427973,False,,3,,36.1169,-12.802,-14.2694,-15.0557,,,,,,,-13.9093,-15.4076,-16.3746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hj/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hj/PanSTARRS/PanSTARRS_r.fits,SN2008hj,1.00796,-11.1687,0.037579,kpc,22.3804,0.159009,11.1643,1.63504,20.8792,0.0806779,44.4946,3.30627,19.9411,0.0521285,105.571,5.06868,25.0,6.82813,False,,3,,13.4577,False,,3,,20.8281,False,,3,,,,,-13.7365,-15.2376,-16.1757,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hj/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hj/SkyMapper/SkyMapper_r.fits,SN2008hj,1.00796,-11.1687,0.037579,kpc,22.7894,0.469048,249.446,107.763,21.3873,0.257664,907.409,215.344,20.2676,0.138285,2544.96,324.14,28.7818,2.31477,False,,3.0,,4.21377,False,,3.0,,7.85143,False,,3.0,,,,,-13.3275,-14.7295,-15.8492
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4g010_drc.fits,SN2008hu,122.311,-18.6536,0.050006,ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hu/PanSTARRS/PanSTARRS_r.fits,SN2008hu,122.311,-18.6536,0.050006,HST,kpc,23.9235,0.314765,1.22596,0.355417,22.3519,0.148105,5.21315,0.711126,21.5207,0.103438,11.2089,1.06787,24.1447,SN2008hu,122.311,-18.6536,0.050006,kpc,22.3151,0.144324,11.8564,1.57605,20.7549,0.0697427,49.8913,3.20479,19.7658,0.0435739,124.079,4.97967,25.0,3.44936,False,,3,,7.52291,False,,3,,7.33084,False,,3,,15.5677,False,,3,,10.4965,False,,3,,24.9171,False,,3,,36.7571,-12.8337,-14.4052,-15.2364,,,,,,,-14.442,-16.0022,-16.9914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hu/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hu/PanSTARRS/PanSTARRS_r.fits,SN2008hu,122.311,-18.6536,0.050006,kpc,22.3151,0.144324,11.8564,1.57605,20.7549,0.0697427,49.8913,3.20479,19.7658,0.0435739,124.079,4.97967,25.0,7.52291,False,,3,,15.5677,False,,3,,24.9171,False,,3,,,,,-14.442,-16.0022,-16.9914,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hu/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008hu/SkyMapper/SkyMapper_r.fits,SN2008hu,122.311,-18.6536,0.050006,kpc,25.8574,14.6019,7.32911,98.5681,21.2417,0.419543,514.403,198.772,19.8212,0.171371,1903.4,300.43,28.02,0.0743558,False,,3.0,,2.5879,False,,3.0,,6.33558,False,,3.0,,,,,-10.8998,-15.5154,-16.936
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g4h010_drc.fits,SN2008ia,132.646,-61.2779,0.022248,ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ia/SkyMapper/SkyMapper_r.fits,SN2008ia,132.646,-61.2779,0.022248,HST,kpc,21.0668,0.0847386,17.0225,1.32856,19.5462,0.0417704,69.0627,2.65697,18.5081,0.02414,179.672,3.9948,24.1443,SN2008ia,132.646,-61.2779,0.022248,kpc,16.7085,0.0120773,72276.2,803.973,14.9093,0.0103676,379018.0,3619.22,13.9657,0.01014,903916.0,8441.92,28.856,12.8128,False,,3,,89.8987,False,,3,,25.993,False,,3,,104.724,False,,3,,44.9766,False,,3,,107.075,False,,3,,34.9536,-13.8868,-15.4074,-16.4455,,,,,,,-18.2451,-20.0443,-20.9879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ia/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2008ia/SkyMapper/SkyMapper_r.fits,SN2008ia,132.646,-61.2779,0.022248,kpc,16.7085,0.0120773,72276.2,803.973,14.9093,0.0103676,379018.0,3619.22,13.9657,0.01014,903916.0,8441.92,28.856,89.8987,False,,3.0,,104.724,False,,3.0,,107.075,False,,3.0,,,,,-18.2451,-20.0443,-20.9879
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo75010_drc.fits,SN2009D,58.5951,-19.1817,0.025128,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/LegacySurvey/LegacySurvey_r.fits,SN2009D,58.5951,-19.1817,0.025128,HST,kpc,,,-3.22298,0.472952,,,-13.1021,0.940991,,,-33.2574,1.40684,24.1455,SN2009D,58.5951,-19.1817,0.025128,kpc,23.9845,63.1549,0.2548,14.8212,22.5102,32.4861,0.990687,29.6421,21.5921,20.9208,2.30764,44.4653,22.5,-6.81459,True,1.41886,3,23.7656,0.0171916,False,,3,,-13.9237,True,2.82297,3,23.0187,0.0334216,False,,3,,-23.6398,True,4.22053,3,22.582,0.0518975,False,,3,,35.2227,,,,-11.4571,-12.204,-12.6406,,,,-11.2382,-12.7125,-13.6306,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/DES/DES_r.fits,SN2009D,58.5951,-19.1817,0.025128,kpc,24.1062,0.475083,227.787,99.6723,22.6691,0.280113,855.769,199.413,21.7735,0.184267,1952.47,299.293,30.0,2.28536,False,,3,,4.29144,False,,3,,6.52361,False,,3,,,,,-11.1165,-12.5536,-13.4492,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/PanSTARRS/PanSTARRS_r.fits,SN2009D,58.5951,-19.1817,0.025128,kpc,25.2458,3.04049,0.797444,2.23316,22.9622,0.74232,6.53329,4.46682,21.9138,0.423944,17.159,6.70003,25.0,0.357092,False,,3,,1.46263,False,,3,,2.56104,False,,3,,,,,-9.97691,-12.2605,-13.3089,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009D/SkyMapper/SkyMapper_r.fits,SN2009D,58.5951,-19.1817,0.025128,kpc,30.3309,736.583,0.204809,138.946,,,-186.301,277.512,,,-590.284,416.044,28.6093,0.00147402,False,,3.0,,-0.671328,True,832.535,3.0,21.3083,-1.4188,True,1248.13,3.0,20.8687,,-13.9144,-14.354,-4.89173,,
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo4n010_drc.fits,SN2009F,74.8482,-11.1306,0.012714,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009F/LegacySurvey/LegacySurvey_r.fits,SN2009F,74.8482,-11.1306,0.012714,HST,kpc,21.2434,0.114339,14.4838,1.52529,19.6663,0.0534578,61.9086,3.04816,18.4996,0.0274273,181.303,4.57998,24.1456,SN2009F,74.8482,-11.1306,0.012714,kpc,16.3883,0.16045,278.411,41.1434,14.8001,0.0755734,1202.12,83.6742,13.6397,0.0413948,3500.45,133.458,22.5,9.49577,False,,3,,6.76683,False,,3,,20.3101,False,,3,,14.3666,False,,3,,39.586,False,,3,,26.2288,False,,3,,33.7227,-12.4793,-14.0564,-15.2231,,,,,,,-17.3344,-18.9226,-20.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009F/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009F/PanSTARRS/PanSTARRS_r.fits,SN2009F,74.8482,-11.1306,0.012714,kpc,16.5001,0.0156309,2511.68,36.1597,14.9061,0.0143323,10903.3,143.929,13.7649,0.0140821,31192.4,404.568,25.0,69.4609,False,,3,,75.7546,False,,3,,77.1006,False,,3,,,,,-17.2226,-18.8166,-19.9578,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009F/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/SN2009F/SkyMapper/SkyMapper_r.fits,SN2009F,74.8482,-11.1306,0.012714,kpc,16.5996,0.0114115,78239.9,822.328,14.9957,0.00876919,342738.0,2768.2,13.8498,0.00816593,984788.0,7406.69,28.8331,95.1443,False,,3.0,,123.813,False,,3.0,,132.959,False,,3.0,,,,,-17.1231,-18.727,-19.8729
