Supernova,ra_deg,dec_deg,survey,local_fits,fits_path,live_checked,live_available,live_message
LSQ14ahc,205.95104166666664,-32.909755555555556,PanSTARRS,False,,True,False,empty
LSQ14ahc,205.95104166666664,-32.909755555555556,SkyMapper,True,outputs/images/LSQ14ahc/SkyMapper/SkyMapper_r.fits,False,,
LSQ14bjj,215.20449999999997,-5.250625,LegacySurvey,True,outputs/images/LSQ14bjj/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14bjj,215.20449999999997,-5.250625,DES,False,,True,False,empty
LSQ14bjj,215.20449999999997,-5.250625,PanSTARRS,True,outputs/images/LSQ14bjj/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14bjj,215.20449999999997,-5.250625,SkyMapper,False,,True,True,ok
LSQ14fmg,334.1920833333333,15.353916666666667,LegacySurvey,True,outputs/images/LSQ14fmg/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14fmg,334.1920833333333,15.353916666666667,DES,False,,True,False,empty
LSQ14fmg,334.1920833333333,15.353916666666667,PanSTARRS,True,outputs/images/LSQ14fmg/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14fmg,334.1920833333333,15.353916666666667,SkyMapper,False,,True,False,empty
LSQ14fms,3.7492499999999995,-51.21098333333334,LegacySurvey,True,outputs/images/LSQ14fms/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14fms,3.7492499999999995,-51.21098333333334,DES,True,outputs/images/LSQ14fms/DES/DES_r.fits,False,,
LSQ14fms,3.7492499999999995,-51.21098333333334,PanSTARRS,False,,True,False,empty
LSQ14fms,3.7492499999999995,-51.21098333333334,SkyMapper,False,,True,True,ok
LSQ14foj,6.644458333333333,-32.80919166666666,LegacySurvey,True,outputs/images/LSQ14foj/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14foj,6.644458333333333,-32.80919166666666,DES,True,outputs/images/LSQ14foj/DES/DES_r.fits,False,,
LSQ14foj,6.644458333333333,-32.80919166666666,PanSTARRS,False,,True,False,empty
LSQ14foj,6.644458333333333,-32.80919166666666,SkyMapper,False,,True,True,ok
LSQ14gde,15.177041666666666,-14.992583333333332,LegacySurvey,True,outputs/images/LSQ14gde/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14gde,15.177041666666666,-14.992583333333332,DES,True,outputs/images/LSQ14gde/DES/DES_r.fits,False,,
LSQ14gde,15.177041666666666,-14.992583333333332,PanSTARRS,True,outputs/images/LSQ14gde/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14gde,15.177041666666666,-14.992583333333332,SkyMapper,False,,True,True,ok
LSQ14gfb,77.52399999999999,-36.312102777777774,LegacySurvey,True,outputs/images/LSQ14gfb/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14gfb,77.52399999999999,-36.312102777777774,DES,True,outputs/images/LSQ14gfb/DES/DES_r.fits,False,,
LSQ14gfb,77.52399999999999,-36.312102777777774,PanSTARRS,False,,True,False,empty
LSQ14gfb,77.52399999999999,-36.312102777777774,SkyMapper,False,,True,True,ok
LSQ14gfn,52.13399999999999,-4.20395,LegacySurvey,True,outputs/images/LSQ14gfn/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14gfn,52.13399999999999,-4.20395,DES,False,,True,False,empty
LSQ14gfn,52.13399999999999,-4.20395,PanSTARRS,True,outputs/images/LSQ14gfn/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14gfn,52.13399999999999,-4.20395,SkyMapper,False,,True,True,ok
LSQ14ghv,50.93395833333333,-31.584213888888886,LegacySurvey,True,outputs/images/LSQ14ghv/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14ghv,50.93395833333333,-31.584213888888886,DES,True,outputs/images/LSQ14ghv/DES/DES_r.fits,False,,
LSQ14ghv,50.93395833333333,-31.584213888888886,PanSTARRS,True,outputs/images/LSQ14ghv/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14ghv,50.93395833333333,-31.584213888888886,SkyMapper,False,,True,True,ok
LSQ14gov,61.50554166666666,-16.028191666666665,LegacySurvey,True,outputs/images/LSQ14gov/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14gov,61.50554166666666,-16.028191666666665,DES,True,outputs/images/LSQ14gov/DES/DES_r.fits,False,,
LSQ14gov,61.50554166666666,-16.028191666666665,PanSTARRS,True,outputs/images/LSQ14gov/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14gov,61.50554166666666,-16.028191666666665,SkyMapper,False,,True,True,ok
LSQ14ie,193.88941666666665,-32.94454722222222,LegacySurvey,True,outputs/images/LSQ14ie/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14ie,193.88941666666665,-32.94454722222222,DES,False,,True,False,empty
LSQ14ie,193.88941666666665,-32.94454722222222,PanSTARRS,False,,True,False,empty
LSQ14ie,193.88941666666665,-32.94454722222222,SkyMapper,True,outputs/images/LSQ14ie/SkyMapper/SkyMapper_r.fits,False,,
LSQ14ip,146.08424999999997,4.597933333333333,LegacySurvey,True,outputs/images/LSQ14ip/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14ip,146.08424999999997,4.597933333333333,DES,False,,True,False,empty
LSQ14ip,146.08424999999997,4.597933333333333,PanSTARRS,True,outputs/images/LSQ14ip/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14ip,146.08424999999997,4.597933333333333,SkyMapper,False,,True,True,ok
LSQ14mc,135.55604166666666,17.060280555555558,LegacySurvey,True,outputs/images/LSQ14mc/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14mc,135.55604166666666,17.060280555555558,DES,False,,True,False,empty
LSQ14mc,135.55604166666666,17.060280555555558,PanSTARRS,True,outputs/images/LSQ14mc/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14mc,135.55604166666666,17.060280555555558,SkyMapper,False,,True,True,ok
LSQ14wp,153.5238333333333,6.67515,LegacySurvey,True,outputs/images/LSQ14wp/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14wp,153.5238333333333,6.67515,DES,False,,True,False,empty
LSQ14wp,153.5238333333333,6.67515,PanSTARRS,True,outputs/images/LSQ14wp/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14wp,153.5238333333333,6.67515,SkyMapper,False,,True,True,ok
LSQ14xi,187.67154166666666,-13.772752777777779,LegacySurvey,True,outputs/images/LSQ14xi/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ14xi,187.67154166666666,-13.772752777777779,DES,False,,True,False,empty
LSQ14xi,187.67154166666666,-13.772752777777779,PanSTARRS,True,outputs/images/LSQ14xi/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ14xi,187.67154166666666,-13.772752777777779,SkyMapper,False,,True,True,ok
LSQ15aja,255.78712499999997,12.461555555555554,LegacySurvey,True,outputs/images/LSQ15aja/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ15aja,255.78712499999997,12.461555555555554,DES,False,,True,False,empty
LSQ15aja,255.78712499999997,12.461555555555554,PanSTARRS,True,outputs/images/LSQ15aja/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ15aja,255.78712499999997,12.461555555555554,SkyMapper,False,,True,True,ok
LSQ15alq,197.3273333333333,-25.87228888888889,LegacySurvey,True,outputs/images/LSQ15alq/LegacySurvey/LegacySurvey_r.fits,False,,
LSQ15alq,197.3273333333333,-25.87228888888889,DES,False,,True,False,empty
LSQ15alq,197.3273333333333,-25.87228888888889,PanSTARRS,True,outputs/images/LSQ15alq/PanSTARRS/PanSTARRS_r.fits,False,,
LSQ15alq,197.3273333333333,-25.87228888888889,SkyMapper,False,,True,True,ok
SN2008ee,14.137329166666666,-1.771111111111111,LegacySurvey,True,outputs/images/SN2008ee/LegacySurvey/LegacySurvey_r.fits,False,,
SN2008ee,14.137329166666666,-1.771111111111111,DES,True,outputs/images/SN2008ee/DES/DES_r.fits,False,,
SN2008ee,14.137329166666666,-1.771111111111111,PanSTARRS,False,,True,True,ok
SN2008ee,14.137329166666666,-1.771111111111111,SkyMapper,False,,True,True,ok
SN1995Y,17.748329166666664,33.14463888888889,LegacySurvey,True,outputs/images/SN1995Y/LegacySurvey/LegacySurvey_r.fits,False,,
SN1995Y,17.748329166666664,33.14463888888889,DES,False,,True,False,empty
SN1995Y,17.748329166666664,33.14463888888889,PanSTARRS,True,outputs/images/SN1995Y/PanSTARRS/PanSTARRS_r.fits,False,,
SN1995Y,17.748329166666664,33.14463888888889,SkyMapper,False,,True,False,empty
SN2018djd,33.64095833333333,-0.7657694444444445,LegacySurvey,True,outputs/images/SN2018djd/LegacySurvey/LegacySurvey_r.fits,False,,
SN2018djd,33.64095833333333,-0.7657694444444445,DES,True,outputs/images/SN2018djd/DES/DES_r.fits,False,,
SN2018djd,33.64095833333333,-0.7657694444444445,PanSTARRS,False,,True,True,ok
SN2018djd,33.64095833333333,-0.7657694444444445,SkyMapper,False,,True,True,ok
SN2004fd,40.813541666666666,32.42378055555555,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2004fd,40.813541666666666,32.42378055555555,DES,False,,True,False,empty
SN2004fd,40.813541666666666,32.42378055555555,PanSTARRS,True,outputs/images/SN2004fd/PanSTARRS/PanSTARRS_r.fits,False,,
SN2004fd,40.813541666666666,32.42378055555555,SkyMapper,False,,True,False,empty
SN2012ec,41.4995,-7.574169444444444,LegacySurvey,True,outputs/images/SN2012ec/LegacySurvey/LegacySurvey_r.fits,False,,
SN2012ec,41.4995,-7.574169444444444,DES,True,outputs/images/SN2012ec/DES/DES_r.fits,False,,
SN2012ec,41.4995,-7.574169444444444,PanSTARRS,False,,True,True,ok
SN2012ec,41.4995,-7.574169444444444,SkyMapper,False,,True,True,ok
SN2008cm,109.16145833333331,-62.31468888888889,LegacySurvey,True,outputs/images/SN2008cm/LegacySurvey/LegacySurvey_r.fits,False,,
SN2008cm,109.16145833333331,-62.31468888888889,DES,False,,True,False,empty
SN2008cm,109.16145833333331,-62.31468888888889,PanSTARRS,False,,True,False,empty
SN2008cm,109.16145833333331,-62.31468888888889,SkyMapper,True,outputs/images/SN2008cm/SkyMapper/SkyMapper_r.fits,False,,
SN2016gwl,140.86675,-23.16965,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2016gwl,140.86675,-23.16965,DES,False,,True,False,empty
SN2016gwl,140.86675,-23.16965,PanSTARRS,True,outputs/images/SN2016gwl/PanSTARRS/PanSTARRS_r.fits,False,,
SN2016gwl,140.86675,-23.16965,SkyMapper,False,,True,True,ok
SN2020ftl,185.01564166666665,5.342686111111111,LegacySurvey,True,outputs/images/SN2020ftl/LegacySurvey/LegacySurvey_r.fits,False,,
SN2020ftl,185.01564166666665,5.342686111111111,DES,False,,True,False,empty
SN2020ftl,185.01564166666665,5.342686111111111,PanSTARRS,True,outputs/images/SN2020ftl/PanSTARRS/PanSTARRS_r.fits,False,,
SN2020ftl,185.01564166666665,5.342686111111111,SkyMapper,False,,True,True,ok
SN1968I,197.20362499999996,-6.778,LegacySurvey,True,outputs/images/SN1968I/LegacySurvey/LegacySurvey_r.fits,False,,
SN1968I,197.20362499999996,-6.778,DES,False,,True,False,empty
SN1968I,197.20362499999996,-6.778,PanSTARRS,True,outputs/images/SN1968I/PanSTARRS/PanSTARRS_r.fits,False,,
SN1968I,197.20362499999996,-6.778,SkyMapper,False,,True,True,ok
SN2018zz,210.91275,-33.978500000000004,LegacySurvey,True,outputs/images/SN2018zz/LegacySurvey/LegacySurvey_r.fits,False,,
SN2018zz,210.91275,-33.978500000000004,DES,False,,True,False,empty
SN2018zz,210.91275,-33.978500000000004,PanSTARRS,False,,True,False,empty
SN2018zz,210.91275,-33.978500000000004,SkyMapper,True,outputs/images/SN2018zz/SkyMapper/SkyMapper_r.fits,False,,
SN2017cbv,218.14341666666664,-44.13409444444444,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2017cbv,218.14341666666664,-44.13409444444444,DES,False,,True,False,empty
SN2017cbv,218.14341666666664,-44.13409444444444,PanSTARRS,False,,True,False,empty
SN2017cbv,218.14341666666664,-44.13409444444444,SkyMapper,True,outputs/images/SN2017cbv/SkyMapper/SkyMapper_r.fits,False,,
SN2009Y,220.5993708333333,-17.246780555555556,LegacySurvey,True,outputs/images/SN2009Y/LegacySurvey/LegacySurvey_r.fits,False,,
SN2009Y,220.5993708333333,-17.246780555555556,DES,False,,True,False,empty
SN2009Y,220.5993708333333,-17.246780555555556,PanSTARRS,True,outputs/images/SN2009Y/PanSTARRS/PanSTARRS_r.fits,False,,
SN2009Y,220.5993708333333,-17.246780555555556,SkyMapper,False,,True,True,ok
PS1-14xw,253.24012499999995,2.393472222222222,LegacySurvey,True,outputs/images/PS1-14xw/LegacySurvey/LegacySurvey_r.fits,False,,
PS1-14xw,253.24012499999995,2.393472222222222,DES,False,,True,False,empty
PS1-14xw,253.24012499999995,2.393472222222222,PanSTARRS,True,outputs/images/PS1-14xw/PanSTARRS/PanSTARRS_r.fits,False,,
PS1-14xw,253.24012499999995,2.393472222222222,SkyMapper,False,,True,True,ok
SN2000do,287.85912916666666,-50.64013888888889,LegacySurvey,True,outputs/images/SN2000do/LegacySurvey/LegacySurvey_r.fits,False,,
SN2000do,287.85912916666666,-50.64013888888889,DES,False,,True,False,empty
SN2000do,287.85912916666666,-50.64013888888889,PanSTARRS,False,,True,False,empty
SN2000do,287.85912916666666,-50.64013888888889,SkyMapper,True,outputs/images/SN2000do/SkyMapper/SkyMapper_r.fits,False,,
SN1997de,289.58675,-60.495,LegacySurvey,True,outputs/images/SN1997de/LegacySurvey/LegacySurvey_r.fits,False,,
SN1997de,289.58675,-60.495,DES,False,,True,False,empty
SN1997de,289.58675,-60.495,PanSTARRS,False,,True,False,empty
SN1997de,289.58675,-60.495,SkyMapper,True,outputs/images/SN1997de/SkyMapper/SkyMapper_r.fits,False,,
SN2017hgz,327.0838333333333,-34.95288888888889,LegacySurvey,True,outputs/images/SN2017hgz/LegacySurvey/LegacySurvey_r.fits,False,,
SN2017hgz,327.0838333333333,-34.95288888888889,DES,False,,True,False,empty
SN2017hgz,327.0838333333333,-34.95288888888889,PanSTARRS,False,,True,False,empty
SN2017hgz,327.0838333333333,-34.95288888888889,SkyMapper,True,outputs/images/SN2017hgz/SkyMapper/SkyMapper_r.fits,False,,
SN2022wsp,345.0146916666666,15.9785,LegacySurvey,True,outputs/images/SN2022wsp/LegacySurvey/LegacySurvey_r.fits,False,,
SN2022wsp,345.0146916666666,15.9785,DES,False,,True,False,empty
SN2022wsp,345.0146916666666,15.9785,PanSTARRS,True,outputs/images/SN2022wsp/PanSTARRS/PanSTARRS_r.fits,False,,
SN2022wsp,345.0146916666666,15.9785,SkyMapper,False,,True,False,empty
SN1998dh,348.66795833333333,4.53725,LegacySurvey,True,outputs/images/SN1998dh/LegacySurvey/LegacySurvey_r.fits,False,,
SN1998dh,348.66795833333333,4.53725,DES,False,,True,False,empty
SN1998dh,348.66795833333333,4.53725,PanSTARRS,True,outputs/images/SN1998dh/PanSTARRS/PanSTARRS_r.fits,False,,
SN1998dh,348.66795833333333,4.53725,SkyMapper,False,,True,True,ok
SN2011hb,351.9812916666666,8.779361111111111,LegacySurvey,True,outputs/images/SN2011hb/LegacySurvey/LegacySurvey_r.fits,False,,
SN2011hb,351.9812916666666,8.779361111111111,DES,False,,True,False,empty
SN2011hb,351.9812916666666,8.779361111111111,PanSTARRS,True,outputs/images/SN2011hb/PanSTARRS/PanSTARRS_r.fits,False,,
SN2011hb,351.9812916666666,8.779361111111111,SkyMapper,False,,True,True,ok
OGLE16euo,42.579791666666665,-75.39150000000001,LegacySurvey,True,outputs/images/OGLE16euo/LegacySurvey/LegacySurvey_r.fits,False,,
OGLE16euo,42.579791666666665,-75.39150000000001,DES,False,,True,False,empty
OGLE16euo,42.579791666666665,-75.39150000000001,PanSTARRS,False,,True,False,empty
OGLE16euo,42.579791666666665,-75.39150000000001,SkyMapper,False,,True,True,ok
SN2018hnq,96.91087499999999,-54.45668888888889,LegacySurvey,True,outputs/images/SN2018hnq/LegacySurvey/LegacySurvey_r.fits,False,,
SN2018hnq,96.91087499999999,-54.45668888888889,DES,True,outputs/images/SN2018hnq/DES/DES_r.fits,False,,
SN2018hnq,96.91087499999999,-54.45668888888889,PanSTARRS,False,,True,False,empty
SN2018hnq,96.91087499999999,-54.45668888888889,SkyMapper,False,,True,True,ok
PS1-13eao,52.484791666666666,-28.771583333333332,LegacySurvey,True,outputs/images/PS1-13eao/LegacySurvey/LegacySurvey_r.fits,False,,
PS1-13eao,52.484791666666666,-28.771583333333332,DES,True,outputs/images/PS1-13eao/DES/DES_r.fits,False,,
PS1-13eao,52.484791666666666,-28.771583333333332,PanSTARRS,True,outputs/images/PS1-13eao/PanSTARRS/PanSTARRS_r.fits,False,,
PS1-13eao,52.484791666666666,-28.771583333333332,SkyMapper,False,,True,True,ok
PS15mb,134.9172083333333,15.186777777777777,LegacySurvey,True,outputs/images/PS15mb/LegacySurvey/LegacySurvey_r.fits,False,,
PS15mb,134.9172083333333,15.186777777777777,DES,False,,True,False,empty
PS15mb,134.9172083333333,15.186777777777777,PanSTARRS,True,outputs/images/PS15mb/PanSTARRS/PanSTARRS_r.fits,False,,
PS15mb,134.9172083333333,15.186777777777777,SkyMapper,False,,True,True,ok
PS15mt,148.68404166666664,23.198083333333333,LegacySurvey,True,outputs/images/PS15mt/LegacySurvey/LegacySurvey_r.fits,False,,
PS15mt,148.68404166666664,23.198083333333333,DES,False,,True,False,empty
PS15mt,148.68404166666664,23.198083333333333,PanSTARRS,True,outputs/images/PS15mt/PanSTARRS/PanSTARRS_r.fits,False,,
PS15mt,148.68404166666664,23.198083333333333,SkyMapper,False,,True,False,empty
PSNJ07250042+2347030,111.25175,23.784166666666668,LegacySurvey,True,outputs/images/PSNJ07250042+2347030/LegacySurvey/LegacySurvey_r.fits,False,,
PSNJ07250042+2347030,111.25175,23.784166666666668,DES,False,,True,False,empty
PSNJ07250042+2347030,111.25175,23.784166666666668,PanSTARRS,True,outputs/images/PSNJ07250042+2347030/PanSTARRS/PanSTARRS_r.fits,False,,
PSNJ07250042+2347030,111.25175,23.784166666666668,SkyMapper,False,,True,False,empty
iPTF14hvh,157.36662499999997,22.013,LegacySurvey,True,outputs/images/iPTF14hvh/LegacySurvey/LegacySurvey_r.fits,False,,
iPTF14hvh,157.36662499999997,22.013,DES,False,,True,False,empty
iPTF14hvh,157.36662499999997,22.013,PanSTARRS,True,outputs/images/iPTF14hvh/PanSTARRS/PanSTARRS_r.fits,False,,
iPTF14hvh,157.36662499999997,22.013,SkyMapper,False,,True,False,empty
SN2011hk,34.69079166666666,-6.641688888888888,LegacySurvey,True,outputs/images/SN2011hk/LegacySurvey/LegacySurvey_r.fits,False,,
SN2011hk,34.69079166666666,-6.641688888888888,DES,True,outputs/images/SN2011hk/DES/DES_r.fits,False,,
SN2011hk,34.69079166666666,-6.641688888888888,PanSTARRS,False,,True,True,ok
SN2011hk,34.69079166666666,-6.641688888888888,SkyMapper,False,,True,True,ok
PTF11qmo,151.7073333333333,-7.68675,LegacySurvey,True,outputs/images/PTF11qmo/LegacySurvey/LegacySurvey_r.fits,False,,
PTF11qmo,151.7073333333333,-7.68675,DES,False,,True,False,empty
PTF11qmo,151.7073333333333,-7.68675,PanSTARRS,True,outputs/images/PTF11qmo/PanSTARRS/PanSTARRS_r.fits,False,,
PTF11qmo,151.7073333333333,-7.68675,SkyMapper,False,,True,True,ok
PTF12iiq,42.53233333333333,-0.26511111111111113,LegacySurvey,True,outputs/images/PTF12iiq/LegacySurvey/LegacySurvey_r.fits,False,,
PTF12iiq,42.53233333333333,-0.26511111111111113,DES,True,outputs/images/PTF12iiq/DES/DES_r.fits,False,,
PTF12iiq,42.53233333333333,-0.26511111111111113,PanSTARRS,True,outputs/images/PTF12iiq/PanSTARRS/PanSTARRS_r.fits,False,,
PTF12iiq,42.53233333333333,-0.26511111111111113,SkyMapper,False,,True,True,ok
PTF12jgb,63.75599999999999,-15.34825,LegacySurvey,True,outputs/images/PTF12jgb/LegacySurvey/LegacySurvey_r.fits,False,,
PTF12jgb,63.75599999999999,-15.34825,DES,False,,True,False,empty
PTF12jgb,63.75599999999999,-15.34825,PanSTARRS,True,outputs/images/PTF12jgb/PanSTARRS/PanSTARRS_r.fits,False,,
PTF12jgb,63.75599999999999,-15.34825,SkyMapper,False,,True,True,ok
SN1986G,201.4021208333333,-43.03171944444444,LegacySurvey,True,outputs/images/SN1986G/LegacySurvey/LegacySurvey_r.fits,False,,
SN1986G,201.4021208333333,-43.03171944444444,DES,False,,True,False,empty
SN1986G,201.4021208333333,-43.03171944444444,PanSTARRS,False,,True,False,empty
SN1986G,201.4021208333333,-43.03171944444444,SkyMapper,True,outputs/images/SN1986G/SkyMapper/SkyMapper_r.fits,False,,
SN1991bj,55.376999999999995,-4.663780555555556,LegacySurvey,True,outputs/images/SN1991bj/LegacySurvey/LegacySurvey_r.fits,False,,
SN1991bj,55.376999999999995,-4.663780555555556,DES,False,,True,False,empty
SN1991bj,55.376999999999995,-4.663780555555556,PanSTARRS,True,outputs/images/SN1991bj/PanSTARRS/PanSTARRS_r.fits,False,,
SN1991bj,55.376999999999995,-4.663780555555556,SkyMapper,False,,True,True,ok
SN2001da,358.3865791666666,8.11738888888889,LegacySurvey,True,outputs/images/SN2001da/LegacySurvey/LegacySurvey_r.fits,False,,
SN2001da,358.3865791666666,8.11738888888889,DES,False,,True,False,empty
SN2001da,358.3865791666666,8.11738888888889,PanSTARRS,True,outputs/images/SN2001da/PanSTARRS/PanSTARRS_r.fits,False,,
SN2001da,358.3865791666666,8.11738888888889,SkyMapper,False,,True,True,ok
SN2001el,56.12737916666666,-44.639919444444445,LegacySurvey,True,outputs/images/SN2001el/LegacySurvey/LegacySurvey_r.fits,False,,
SN2001el,56.12737916666666,-44.639919444444445,DES,True,outputs/images/SN2001el/DES/DES_r.fits,False,,
SN2001el,56.12737916666666,-44.639919444444445,PanSTARRS,False,,True,False,empty
SN2001el,56.12737916666666,-44.639919444444445,SkyMapper,False,,True,True,ok
SN2002ha,311.82742083333335,0.31266944444444444,LegacySurvey,True,outputs/images/SN2002ha/LegacySurvey/LegacySurvey_r.fits,False,,
SN2002ha,311.82742083333335,0.31266944444444444,DES,False,,True,False,empty
SN2002ha,311.82742083333335,0.31266944444444444,PanSTARRS,True,outputs/images/SN2002ha/PanSTARRS/PanSTARRS_r.fits,False,,
SN2002ha,311.82742083333335,0.31266944444444444,SkyMapper,False,,True,True,ok
SN2002jg,334.86999999999995,29.384580555555555,LegacySurvey,True,outputs/images/SN2002jg/LegacySurvey/LegacySurvey_r.fits,False,,
SN2002jg,334.86999999999995,29.384580555555555,DES,False,,True,False,empty
SN2002jg,334.86999999999995,29.384580555555555,PanSTARRS,True,outputs/images/SN2002jg/PanSTARRS/PanSTARRS_r.fits,False,,
SN2002jg,334.86999999999995,29.384580555555555,SkyMapper,False,,True,False,empty
SN2004cs,267.5599208333333,14.28318888888889,LegacySurvey,True,outputs/images/SN2004cs/LegacySurvey/LegacySurvey_r.fits,False,,
SN2004cs,267.5599208333333,14.28318888888889,DES,False,,True,False,empty
SN2004cs,267.5599208333333,14.28318888888889,PanSTARRS,True,outputs/images/SN2004cs/PanSTARRS/PanSTARRS_r.fits,False,,
SN2004cs,267.5599208333333,14.28318888888889,SkyMapper,False,,True,True,ok
SN2004ey,327.28254166666665,0.44421944444444444,LegacySurvey,True,outputs/images/SN2004ey/LegacySurvey/LegacySurvey_r.fits,False,,
SN2004ey,327.28254166666665,0.44421944444444444,DES,True,outputs/images/SN2004ey/DES/DES_r.fits,False,,
SN2004ey,327.28254166666665,0.44421944444444444,PanSTARRS,True,outputs/images/SN2004ey/PanSTARRS/PanSTARRS_r.fits,False,,
SN2004ey,327.28254166666665,0.44421944444444444,SkyMapper,False,,True,True,ok
SN2004gc,80.45812083333331,6.676030555555556,LegacySurvey,False,,True,False,http_500:text/html; charset=utf-8
SN2004gc,80.45812083333331,6.676030555555556,DES,False,,True,False,empty
SN2004gc,80.45812083333331,6.676030555555556,PanSTARRS,True,outputs/images/SN2004gc/PanSTARRS/PanSTARRS_r.fits,False,,
SN2004gc,80.45812083333331,6.676030555555556,SkyMapper,False,,True,True,ok
SN2004gs,129.59657916666666,17.627719444444445,LegacySurvey,True,outputs/images/SN2004gs/LegacySurvey/LegacySurvey_r.fits,False,,
SN2004gs,129.59657916666666,17.627719444444445,DES,False,,True,False,empty
SN2004gs,129.59657916666666,17.627719444444445,PanSTARRS,True,outputs/images/SN2004gs/PanSTARRS/PanSTARRS_r.fits,False,,
SN2004gs,129.59657916666666,17.627719444444445,SkyMapper,False,,True,True,ok
SN2005M,144.38482916666666,23.20075,LegacySurvey,True,outputs/images/SN2005M/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005M,144.38482916666666,23.20075,DES,False,,True,False,empty
SN2005M,144.38482916666666,23.20075,PanSTARRS,True,outputs/images/SN2005M/PanSTARRS/PanSTARRS_r.fits,False,,
SN2005M,144.38482916666666,23.20075,SkyMapper,False,,True,False,empty
SN2005ag,224.1818708333333,9.328469444444444,LegacySurvey,True,outputs/images/SN2005ag/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005ag,224.1818708333333,9.328469444444444,DES,False,,True,False,empty
SN2005ag,224.1818708333333,9.328469444444444,PanSTARRS,True,outputs/images/SN2005ag/PanSTARRS/PanSTARRS_r.fits,False,,
SN2005ag,224.1818708333333,9.328469444444444,SkyMapper,False,,True,True,ok
SN2005al,207.5013708333333,-30.576169444444446,LegacySurvey,True,outputs/images/SN2005al/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005al,207.5013708333333,-30.576169444444446,DES,False,,True,False,empty
SN2005al,207.5013708333333,-30.576169444444446,PanSTARRS,True,outputs/images/SN2005al/PanSTARRS/PanSTARRS_r.fits,False,,
SN2005al,207.5013708333333,-30.576169444444446,SkyMapper,False,,True,True,ok
SN2005be,224.88632916666663,16.66988888888889,LegacySurvey,True,outputs/images/SN2005be/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005be,224.88632916666663,16.66988888888889,DES,False,,True,False,empty
SN2005be,224.88632916666663,16.66988888888889,PanSTARRS,True,outputs/images/SN2005be/PanSTARRS/PanSTARRS_r.fits,False,,
SN2005be,224.88632916666663,16.66988888888889,SkyMapper,False,,True,False,empty
SN2005bs,302.55879166666665,-56.64543888888889,LegacySurvey,True,outputs/images/SN2005bs/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005bs,302.55879166666665,-56.64543888888889,DES,True,outputs/images/SN2005bs/DES/DES_r.fits,False,,
SN2005bs,302.55879166666665,-56.64543888888889,PanSTARRS,False,,True,False,empty
SN2005bs,302.55879166666665,-56.64543888888889,SkyMapper,False,,True,True,ok
SN2005cf,230.3842083333333,-7.4131888888888895,LegacySurvey,True,outputs/images/SN2005cf/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005cf,230.3842083333333,-7.4131888888888895,DES,False,,True,False,empty
SN2005cf,230.3842083333333,-7.4131888888888895,PanSTARRS,True,outputs/images/SN2005cf/PanSTARRS/PanSTARRS_r.fits,False,,
SN2005cf,230.3842083333333,-7.4131888888888895,SkyMapper,False,,True,True,ok
SN2005cf_B,230.3842083333333,-7.4131888888888895,LegacySurvey,True,outputs/images/SN2005cf_B/LegacySurvey/LegacySurvey_r.fits,False,,
SN2005cf_B,230.3842083333333,-7.4131888888888895,DES,False,,True,False,empty
SN2005cf_B,230.3842083333333,-7.4131888888888895,PanSTARRS,True,outputs/images/SN2005cf_B/PanSTARRS/PanSTARRS_r.fits,False,,
SN2005cf_B,230.3842083333333,-7.4131888888888895,SkyMapper,False,,True,True,ok
