sn_name,sample_name,source_file,status,fit_message,max_status,max_fit_message,ebv2_status,ebv2_fit_message,z,sample_redshift,sample_rasn,sample_decsn,sample_sntype,sample_redshift_source,max_Tmax,max_e_Tmax,max_sBV,max_e_sBV,max_st,max_e_st,ebv2_Tmax,ebv2_e_Tmax,ebv2_sBV,ebv2_e_sBV,ebv2_st,ebv2_e_st,ebv2_EBVhost,ebv2_e_EBVhost,B_Tmax,B_e_Tmax,g_Tmax,g_e_Tmax,r_Tmax,r_e_Tmax,B_Mmax,B_e_Mmax,g_Mmax,g_e_Mmax,r_Mmax,r_e_Mmax,B_Mcorr,B_kcor,g_Mcorr,g_kcor,r_Mcorr,r_kcor,EBVgal,max_rchisq,ebv2_rchisq,bands_available,max_bands_used,max_fit_attempts,ebv2_bands_used,ebv2_fit_attempts,k_version,stype,max_plot_file,ebv2_plot_file,max_fit_file,ebv2_fit_file,B_source,g_source,r_source
SN2008J,SN2008J,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008J_raw.txt,partial,All weights for filter r are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter r are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,ok,,0.015863,0.016054,02:34:24.199,-10:50:38.51,Ia-CSM,corez_zobs,0.0,0.0,,,,,54496.25727134058,0.624382676414389,,,1.5342937501375646,0.05303103612389548,1.3970516494244747,0.08280560568499595,,,,,,,,,,,,,,,,,,,0.0,,,"B,g,i,H,J,r,u,V,Y",,"B,g,i,H,J,r,u,V,Y | B,g,i,r,u,V","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y",H3,st,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008J_ebvmodel2_plot.jpg,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008J_ebvmodel2.snpy,,,
SN2008O,SN2008O,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008O_raw.txt,ok,,ok,,ok,,0.03883,0.038937,06:57:34.459,-45:48:44.32,Ia,corez_zobs,54491.389472824194,0.5993950528240671,0.665662231430786,0.06217562860009751,0.6913961561816045,0.011538896018520742,54491.02746693365,0.17273422194975008,0.6839786094810336,0.04492180473789748,0.7103418248371226,0.014077204480433559,0.44520561626820065,0.018098344147926566,54491.45703125,,54491.55078125,,54493.01953125,,18.523040771484375,0.01257865596562624,18.262487411499023,0.010577742010354996,17.873762130737305,0.01172573771327734,18.453136622819034,0.06990414866534059,18.25436370769155,0.008123703807472987,17.90881009266278,-0.03504796192547325,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008O_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008O_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008O_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008O_ebvmodel2.snpy,B,g,r
SN2008R,SN2008R,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008R_raw.txt,ok,,ok,,ok,,0.013493,0.013413,03:03:53.70,-11:59:39.40,Ia-91bg,corez_zobs,54494.49949250226,0.5405184637853948,0.6390722709079526,0.007830203388371862,0.6262501982832037,0.006390193838958599,54494.60990557924,0.06721761514189942,0.6355763002506656,0.008122398436554662,0.6172612425146293,0.004233084382463903,0.07773506531204685,0.007605070841886201,54494.55078125,,54494.63671875,,54496.36328125,,15.51903247833252,0.007770771626383066,15.358963966369629,0.007554399315267801,15.29631233215332,0.008586260490119457,15.519925392590721,-0.0008929142582026826,15.377271915771791,-0.01830794940216262,15.325152149760964,-0.02883981760764346,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008R_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008R_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008R_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008R_ebvmodel2.snpy,B,g,r
SN2008ae,SN2008ae,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008ae_raw.txt,partial,All weights for filter g are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter g are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,ok,,0.02998,0.030062,09:56:03.199,+10:29:58.810,Ia-02cx,corez_zobs,0.0,0.0,,,,,54512.00920292369,0.3586207348471515,,,0.488528960998867,0.022571307894954772,0.45383194355459244,0.04980590951711453,,,,,,,,,,,,,,,,,,,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw",,"B,g,i,H,J,r,u,V,Y,Ydw | B,g,i,r,u,V","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ae_ebvmodel2_plot.jpg,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ae_ebvmodel2.snpy,,,
SN2008ar,SN2008ar,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008ar_raw.txt,ok,,ok,,ok,,0.02613,0.026085,12:24:37.920,+10:50:17.41,Ia,corez_zobs,54534.40507284832,0.1200943206247837,0.9678534251065888,0.03319319734770844,0.9721354867679082,0.004966129131981653,54534.428929307614,0.06155382228856908,0.9670784596442978,0.02115649029493251,0.9722469351073625,0.0059420874499188136,0.111016967114254,0.0061074087692142105,54534.41015625,,54534.671875,,54535.84375,,16.344633102416992,0.0095481276512146,16.244182586669922,0.008245338685810566,16.277462005615234,0.008656845428049564,16.350552282814625,-0.005919180397632817,16.283413296131368,-0.03923070946144513,16.333437233528166,-0.05597522791293065,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ar_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ar_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ar_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ar_ebvmodel2.snpy,B,g,r
SN2008bc,SN2008bc,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008bc_raw.txt,ok,,ok,,ok,,0.015077,0.014825,09:38:31.229,-63:58:25.61,Ia,corez_zobs,54549.33686853169,0.026117618235651643,1.0630643342796051,0.01566892086128987,1.0628253063855464,0.005504437692381225,54549.34116351126,0.02729661059384989,1.0633965185772403,0.021333899465949,1.058876622151054,0.004970099923525222,0.25672453327453265,0.0019967027209548066,54549.3203125,,54549.6015625,,54551.03515625,,15.653714179992676,0.0035875539761036634,15.535842895507812,0.0038594049401581287,15.439689636230469,0.005040614400058985,15.65808298711179,-0.004368807119114441,15.554122275316772,-0.018279379808958596,15.479670017674135,-0.03998038144366635,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bc_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bc_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bc_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bc_ebvmodel2.snpy,B,g,r
SN2008bd,SN2008bd,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008bd_raw.txt,partial,All weights for filter B are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,failed,All weights for filter B are zero. The fitter is in a part of parameter space where the model is not valid or there is no useful data.,ok,,0.030083,0.029861,10:18:23.321,-13:06:11.20,Ia-91bg,corez_zobs,0.0,0.0,,,,,54525.007658005256,1.1773989511725884,0.6351369770692977,0.10176450575317145,0.6802745890232023,0.043471495626665906,0.24380175517837102,0.05106756827557746,,,,,,,,,,,,,,,,,,,0.0,,,"B,g,i,H,J,r,V,Y,Ydw",,"B,g,i,H,J,r,V,Y,Ydw | B,g,i,r,V","B,g,i,r,V","B,g,i,H,J,r,V,Y,Ydw | B,g,i,r,V",H3,st,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bd_ebvmodel2_plot.jpg,,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bd_ebvmodel2.snpy,,,
SN2008bq,SN2008bq,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008bq_raw.txt,ok,,ok,,ok,,0.033977,0.034099,06:41:02.510,-38:02:19.00,Ia,corez_zobs,54562.96527040208,0.5728835733202475,1.0586924290255344,0.03377455159963006,1.0226357814937852,0.007734069471371096,54562.74395466049,0.16217818848361248,1.065947213834597,0.02934684779676801,1.0315610752916249,0.01199721656209667,0.25226868398139324,0.004768978692373071,54562.95703125,,54563.234375,,54564.52734375,,17.043516159057617,0.005765353795140982,16.901399612426758,0.005294424947351217,16.799753189086914,0.006598751526325941,17.04318137094308,0.000334788114535058,16.941878121150754,-0.040478508723998025,16.86696539415975,-0.06721220507283314,0.0,,,"B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bq_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bq_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bq_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bq_ebvmodel2.snpy,B,g,r
SN2008bt,SN2008bt,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008bt_raw.txt,ok,,ok,,ok,,0.015353,0.015431,10:50:16.88,-12:06:32.00,Ia-91bg,corez_zobs,54572.31526012229,0.14289779288460325,0.4914794576989831,0.021337837597223956,0.5015160790150175,0.008018688056290689,54572.23099188689,0.13984177528743774,0.49424592530180234,0.01037841099900916,0.4673383390600495,0.012474591415500676,0.2922804747331786,0.018309596600515957,54572.203125,,54572.44140625,,54574.9296875,,16.969310760498047,0.009901613928377628,16.639577865600586,0.008816988207399845,16.24106788635254,0.010998103767633438,16.939219785548616,0.030090974949431793,16.631163990133004,0.008413875467581147,16.260006340837524,-0.018938454484984622,0.0,,,"B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bt_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008bt_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bt_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008bt_ebvmodel2.snpy,B,g,r
SN2008cc,SN2008cc,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008cc_raw.txt,ok,,ok,,ok,,0.010387,0.010487,21:03:29.621,-67:11:01.10,Ia,corez_zobs,54574.06827371452,0.07018245459129151,0.7543666411750285,0.014522706401576017,0.8065062042043852,0.016236682989356904,54573.35416841027,0.1940231591385734,0.7797112695380233,0.01714936426181216,0.8223244810195116,0.006414223732438442,0.20360822127915681,0.008323118728912903,54574.06640625,,54574.265625,,54575.4296875,,14.49910831451416,0.046925138682127,14.361163139343262,0.027068622410297394,14.301475524902344,0.025411538779735565,14.489197523951898,0.009910790562262288,14.35237734200038,0.008785797342880765,14.34109155751658,-0.0396160326142359,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008cc_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008cc_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008cc_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008cc_ebvmodel2.snpy,B,g,r
SN2008cf,SN2008cf,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008cf_raw.txt,ok,,ok,,ok,,0.045968,0.047234,14:07:32.561,-26:33:06.59,Ia,corez_zobs,54594.46935065267,0.6463711916054131,1.1362496197161023,0.062329910950943486,1.1061475710939837,0.036316118816637,54594.58085376005,0.43000174127834695,1.132696193372086,0.03335368048097056,1.1009411864490082,0.04689594944850754,0.0026278279150707836,0.01796511014990207,54594.45703125,,54594.734375,,54596.359375,,17.243682861328125,0.04980301856994629,17.145614624023438,0.028414186090230942,17.25621795654297,0.029315389692783356,17.287150436901612,-0.04346757557348739,17.218564327785504,-0.0729497037620669,17.385502074612802,-0.12928411806983428,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008cf_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008cf_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008cf_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008cf_ebvmodel2.snpy,B,g,r
SN2008cm,SN2008cm,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008cm_raw.txt,ok,,ok,,ok,,0.010807,0.010608,07:16:38.750,-62:18:52.88,Ia,corez_zobs,54612.367986823556,0.1005212403409321,0.9011865854161896,0.17350638300907129,0.844319997796766,0.009388749313812785,54612.46866753569,0.11352789575328967,0.8865227255402812,0.04367549778902228,0.8336120124898984,0.011302690863974264,0.020791547385101417,0.009950291404614798,54612.35546875,,,,54613.69921875,,16.044727325439453,0.009380999952554703,,,16.159774780273438,0.007995341904461384,16.07980719570332,-0.035079870263869384,,,16.165124452855483,-0.005349672582045692,0.0,,,"Bk,Vk,ik,rk","Bk,Vk,ik,rk","Bk,Vk,ik,rk","Bk,Vk,ik,rk","Bk,Vk,ik,rk",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008cm_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008cm_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008cm_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008cm_ebvmodel2.snpy,Bk,,rk
SN2008ff,SN2008ff,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008ff_raw.txt,ok,,ok,,ok,,0.019193,0.01923,20:13:59.959,-44:21:07.81,Ia,corez_zobs,54703.8824147852,0.23563389958733594,1.0404477488546389,0.010618208345264342,1.0666631855247364,0.00974745446297849,54703.66847082346,0.0008227596702104628,1.0474449175864542,0.011178562075733233,1.1526087710251955,0.007215297895432746,-0.007607764709245699,0.007435140176038846,54703.86328125,,54704.1484375,,54705.59375,,15.472148895263672,0.01107475720345974,15.28858757019043,0.008323664776980877,15.259639739990234,0.004743058234453201,15.429680604805915,0.04246829045775715,15.227253006442348,0.06133456374808139,15.346503011436349,-0.08686327144611423,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,r,u,V","B,g,i,H,K,J,r,u,V,Y,Ydw | B,g,i,r,u,V","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ff_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ff_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ff_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ff_ebvmodel2.snpy,B,g,r
SN2008fl,SN2008fl,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008fl_raw.txt,ok,,ok,,ok,,0.0199,0.020429,19:36:44.839,-37:33:04.50,Ia,corez_zobs,54721.04218318956,0.5615650292309016,0.8656311249323136,0.023897756858038202,0.8853996235394627,0.017057299042783743,54721.244709143284,0.1676474028002428,0.859011980776813,0.028808577677376733,0.885624581169949,0.005935682157942755,0.3189719660417551,0.004912799712126,54721.03125,,54721.27734375,,54722.375,,16.3112735748291,0.04774950072169304,16.147802352905273,0.026478970423340797,16.029186248779297,0.026495106518268585,16.306152256605206,0.005121318223896431,16.167178528389627,-0.01937617548435236,16.06973241115461,-0.0405461623753156,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fl_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fl_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fl_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fl_ebvmodel2.snpy,B,g,r
SN2008fp,SN2008fp,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008fp_raw.txt,ok,,ok,,ok,,0.00566,0.005361,07:16:32.599,-29:19:31.69,Ia,corez_zobs,54728.4,,1.1214377813885585,0.026229379605218418,1.0,,54729.98763776967,0.06559669805815162,1.0680497192465677,0.02532385189748883,1.1374044693408447,0.00926789831097079,0.7250417846087469,0.004385028533240324,54728.3984375,,54728.671875,,54729.90234375,,12.983574867248535,,12.929824829101562,,13.053018569946289,,12.992147554079615,-0.008572686831079942,12.942145589554706,-0.012320760453143636,13.07214689379391,-0.019128323847620123,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fp_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fp_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fp_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fp_ebvmodel2.snpy,B,g,r
SN2008fr,SN2008fr,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008fr_raw.txt,ok,,ok,,ok,,0.038973,0.039399,01:11:49.14,+14:38:27.00,Ia,corez_zobs,54732.40590511676,0.30434637092967604,1.1032555054841486,0.03858320878667618,1.0466138919392003,0.024700620028968164,54731.76379880664,0.176039919914394,1.1237656665493647,0.015534913906860912,1.1156007231766394,0.013882339403056086,-0.0031135348163426665,0.01053081322956286,54732.390625,,54732.671875,,54734.04296875,,16.980838775634766,0.05536758899688721,16.8469181060791,0.033051930367946625,17.002002716064453,0.031278420239686966,16.978893083831363,0.0019456918034013522,16.88039177617323,-0.033473670094129694,17.123397630267494,-0.12139491420304067,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fr_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fr_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fr_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fr_ebvmodel2.snpy,B,g,r
SN2008fu,SN2008fu,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008fu_raw.txt,ok,,ok,,ok,,0.05237,0.052437,03:02:28.500,-24:27:21.49,Ia,corez_zobs,54733.40154490702,0.38106780853680094,,,0.8265930798573172,0.02421378951853706,54732.97955739838,0.35655660682518914,,,0.8335107493817612,0.011538725508694486,0.026680362535523642,0.015355920342345777,54733.39453125,,54733.609375,,54734.7421875,,17.811779022216797,0.07180246710777283,17.706100463867188,0.04456493631005287,17.85233497619629,0.03753356635570526,17.779403357832503,0.0323756643842921,17.714553345899308,-0.008452882032120477,18.00334396086223,-0.15100898466594365,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fu_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008fu_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fu_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008fu_ebvmodel2.snpy,B,g,r
SN2008ge,SN2008ge,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008ge_raw.txt,failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',import_failed,'filter ID uvw1_swift not found',,0.003835,04:08:24.679,-47:53:47.40,Ia-02cx,corez_zobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st,,,,,,,
SN2008gg,SN2008gg,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008gg_raw.txt,ok,,ok,,ok,,0.031993,0.031942,01:25:23.040,-18:10:20.78,Ia,corez_zobs,54749.45292037657,0.6395930300457082,1.0322534160144776,0.02764996806296174,1.0728751070512803,0.027131645943394116,54748.76527538641,0.2471747289588384,1.0544643221660073,0.02495529664930235,1.1244548329800355,0.023318571013117614,0.12711970414322254,0.016306013369440445,54749.43359375,,54749.71875,,54751.19140625,,16.6499080657959,0.05049741640686989,16.509321212768555,0.028332224115729332,16.43337631225586,0.027778495103120804,16.631652560891574,0.018255504904325776,16.5315936115675,-0.022272398798946703,16.513594513936688,-0.08021820168082981,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008gg_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008gg_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008gg_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008gg_ebvmodel2.snpy,B,g,r
SN2008ha,SN2008ha,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2008ha_raw.txt,ok,,ok,,ok,,0.004643,0.004643,353.719542,18.226500,,CSPII_SNooPy_raw,54783.29636101684,0.12905544011016093,0.5423937013811374,0.021910393163427466,0.4505946313209398,0.011930220797222148,54783.20916735095,0.1762428217990078,0.5417774523101664,0.03280634182418766,0.469858702485755,0.013438707658258863,0.20319973857238155,0.026677950867963405,54783.1640625,,54783.453125,,54786.41796875,,18.159509658813477,0.026361417025327682,17.889314651489258,0.019955407828092575,17.612627029418945,0.021303778514266014,18.15078927840595,0.008720380407526327,17.887164552528297,0.0021500989609603456,17.618653138931077,-0.006026109512132919,0.0,,,"B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ha_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2008ha_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ha_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2008ha_ebvmodel2.snpy,B,g,r
