obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
60739646,HST,image,hst_16287_28_wfc3_uvis_total_iebj28,HAP fits science image,D,mast:HST/product/hst_16287_28_wfc3_uvis_total_iebj28_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16287,hst_16287_28_wfc3_uvis_total_iebj28_drc.fits,224896320,60739548,PUBLIC,3,detection
62368385,HST,image,hst_16287_36_wfc3_uvis_f275w_iebj36,HAP fits science image,D,mast:HST/product/hst_16287_36_wfc3_uvis_f275w_iebj36_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-SVM,DrizzlePac 3.10.0,16287,hst_16287_36_wfc3_uvis_f275w_iebj36_drc.fits,106994880,62368214,PUBLIC,3,F275W
62368384,HST,image,hst_16287_36_wfc3_uvis_f275w_iebj36vt,HAP fits science image,D,mast:HST/product/hst_16287_36_wfc3_uvis_f275w_iebj36vt_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16287,hst_16287_36_wfc3_uvis_f275w_iebj36vt_drc.fits,106986240,62368214,PUBLIC,2,F275W
62368383,HST,image,hst_16287_36_wfc3_uvis_f275w_iebj36vu,HAP fits science image,D,mast:HST/product/hst_16287_36_wfc3_uvis_f275w_iebj36vu_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16287,hst_16287_36_wfc3_uvis_f275w_iebj36vu_drc.fits,106986240,62368214,PUBLIC,2,F275W
62368382,HST,image,hst_16287_36_wfc3_uvis_f275w_iebj36vv,HAP fits science image,D,mast:HST/product/hst_16287_36_wfc3_uvis_f275w_iebj36vv_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16287,hst_16287_36_wfc3_uvis_f275w_iebj36vv_drc.fits,106986240,62368214,PUBLIC,2,F275W
62368386,HST,image,hst_16287_36_wfc3_uvis_total_iebj36,HAP fits science image,D,mast:HST/product/hst_16287_36_wfc3_uvis_total_iebj36_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16287,hst_16287_36_wfc3_uvis_total_iebj36_drc.fits,106994880,62368214,PUBLIC,3,detection
60739548,HST,image,iebj28010,DADS DRC file - CTE-corrected calibrated combined image ACS/WFC3,D,mast:HST/product/iebj28010_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,CALWF3,3.7.2 (Apr-15-2024),16287,iebj28010_drc.fits,217725120,60739548,PUBLIC,3,F275W
60739548,HST,image,iebj28010,DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS,D,mast:HST/product/iebj28010_drz.fits,SCIENCE,Minimum Recommended Products,DRZ,,CALWF3,3.7.2 (Apr-15-2024),16287,iebj28010_drz.fits,217725120,60739548,PUBLIC,3,F275W
62368214,HST,image,iebj36010,DADS DRC file - CTE-corrected calibrated combined image ACS/WFC3,D,mast:HST/product/iebj36010_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,CALWF3,3.7.2 (Apr-15-2024),16287,iebj36010_drc.fits,54118080,62368214,PUBLIC,3,F275W
62368214,HST,image,iebj36010,DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS,D,mast:HST/product/iebj36010_drz.fits,SCIENCE,Minimum Recommended Products,DRZ,,CALWF3,3.7.2 (Apr-15-2024),16287,iebj36010_drz.fits,54118080,62368214,PUBLIC,3,F275W
71838579,HST,image,hst_16657_1j_wfc3_uvis_f275w_iep31j,HAP fits science image,D,mast:HST/product/hst_16657_1j_wfc3_uvis_f275w_iep31j_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-SVM,DrizzlePac 3.10.0,16657,hst_16657_1j_wfc3_uvis_f275w_iep31j_drc.fits,378838080,71830582,PUBLIC,3,F275W
71838578,HST,image,hst_16657_1j_wfc3_uvis_f275w_iep31jie,HAP fits science image,D,mast:HST/product/hst_16657_1j_wfc3_uvis_f275w_iep31jie_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16657,hst_16657_1j_wfc3_uvis_f275w_iep31jie_drc.fits,378832320,71830582,PUBLIC,2,F275W
71838577,HST,image,hst_16657_1j_wfc3_uvis_f275w_iep31jif,HAP fits science image,D,mast:HST/product/hst_16657_1j_wfc3_uvis_f275w_iep31jif_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16657,hst_16657_1j_wfc3_uvis_f275w_iep31jif_drc.fits,378832320,71830582,PUBLIC,2,F275W
71838580,HST,image,hst_16657_1j_wfc3_uvis_total_iep31j,HAP fits science image,D,mast:HST/product/hst_16657_1j_wfc3_uvis_total_iep31j_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16657,hst_16657_1j_wfc3_uvis_total_iep31j_drc.fits,378838080,71830582,PUBLIC,3,detection
71830582,HST,image,iep31j010,DADS DRC file - CTE-corrected calibrated combined image ACS/WFC3,D,mast:HST/product/iep31j010_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,CALWF3,3.7.2 (Apr-15-2024),16657,iep31j010_drc.fits,217359360,71830582,PUBLIC,3,F275W
71830582,HST,image,iep31j010,DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS,D,mast:HST/product/iep31j010_drz.fits,SCIENCE,Minimum Recommended Products,DRZ,,CALWF3,3.7.2 (Apr-15-2024),16657,iep31j010_drz.fits,217356480,71830582,PUBLIC,3,F275W
90624394,HST,image,hst_16741_0u_wfc3_uvis_f275w_iepo0u,HAP fits science image,D,mast:HST/product/hst_16741_0u_wfc3_uvis_f275w_iepo0u_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_0u_wfc3_uvis_f275w_iepo0u_drc.fits,430859520,90700092,PUBLIC,3,F275W
90624385,HST,image,hst_16741_0u_wfc3_uvis_f275w_iepo0uhq,HAP fits science image,D,mast:HST/product/hst_16741_0u_wfc3_uvis_f275w_iepo0uhq_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_0u_wfc3_uvis_f275w_iepo0uhq_drc.fits,430836480,90700092,PUBLIC,2,F275W
90624393,HST,image,hst_16741_0u_wfc3_uvis_f275w_iepo0uhr,HAP fits science image,D,mast:HST/product/hst_16741_0u_wfc3_uvis_f275w_iepo0uhr_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_0u_wfc3_uvis_f275w_iepo0uhr_drc.fits,430836480,90700092,PUBLIC,2,F275W
90624375,HST,image,hst_16741_0u_wfc3_uvis_f275w_iepo0uht,HAP fits science image,D,mast:HST/product/hst_16741_0u_wfc3_uvis_f275w_iepo0uht_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_0u_wfc3_uvis_f275w_iepo0uht_drc.fits,430836480,90700092,PUBLIC,2,F275W
90624380,HST,image,hst_16741_0u_wfc3_uvis_f275w_iepo0uhv,HAP fits science image,D,mast:HST/product/hst_16741_0u_wfc3_uvis_f275w_iepo0uhv_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_0u_wfc3_uvis_f275w_iepo0uhv_drc.fits,430836480,90700092,PUBLIC,2,F275W
90624396,HST,image,hst_16741_0u_wfc3_uvis_total_iepo0u,HAP fits science image,D,mast:HST/product/hst_16741_0u_wfc3_uvis_total_iepo0u_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_0u_wfc3_uvis_total_iepo0u_drc.fits,430859520,90700092,PUBLIC,3,detection
89585659,HST,image,hst_16741_3d_wfc3_uvis_f275w_iepo3d,HAP fits science image,D,mast:HST/product/hst_16741_3d_wfc3_uvis_f275w_iepo3d_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_3d_wfc3_uvis_f275w_iepo3d_drc.fits,222045120,90547698,PUBLIC,3,F275W
89585626,HST,image,hst_16741_3d_wfc3_uvis_f275w_iepo3djf,HAP fits science image,D,mast:HST/product/hst_16741_3d_wfc3_uvis_f275w_iepo3djf_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_3d_wfc3_uvis_f275w_iepo3djf_drc.fits,222033600,90547698,PUBLIC,2,F275W
89585655,HST,image,hst_16741_3d_wfc3_uvis_f275w_iepo3djg,HAP fits science image,D,mast:HST/product/hst_16741_3d_wfc3_uvis_f275w_iepo3djg_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_3d_wfc3_uvis_f275w_iepo3djg_drc.fits,222033600,90547698,PUBLIC,2,F275W
89585652,HST,image,hst_16741_3d_wfc3_uvis_f275w_iepo3dji,HAP fits science image,D,mast:HST/product/hst_16741_3d_wfc3_uvis_f275w_iepo3dji_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_3d_wfc3_uvis_f275w_iepo3dji_drc.fits,222033600,90547698,PUBLIC,2,F275W
89585670,HST,image,hst_16741_3d_wfc3_uvis_total_iepo3d,HAP fits science image,D,mast:HST/product/hst_16741_3d_wfc3_uvis_total_iepo3d_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_3d_wfc3_uvis_total_iepo3d_drc.fits,222045120,90547698,PUBLIC,3,detection
75516359,HST,image,hst_16741_44_wfc3_uvis_f275w_iepo44,HAP fits science image,D,mast:HST/product/hst_16741_44_wfc3_uvis_f275w_iepo44_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_44_wfc3_uvis_f275w_iepo44_drc.fits,415952640,83216342,PUBLIC,3,F275W
75516182,HST,image,hst_16741_44_wfc3_uvis_f275w_iepo44cg,HAP fits science image,D,mast:HST/product/hst_16741_44_wfc3_uvis_f275w_iepo44cg_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_44_wfc3_uvis_f275w_iepo44cg_drc.fits,415941120,83216342,PUBLIC,2,F275W
75515977,HST,image,hst_16741_44_wfc3_uvis_f275w_iepo44ch,HAP fits science image,D,mast:HST/product/hst_16741_44_wfc3_uvis_f275w_iepo44ch_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_44_wfc3_uvis_f275w_iepo44ch_drc.fits,415941120,83216342,PUBLIC,2,F275W
75515992,HST,image,hst_16741_44_wfc3_uvis_f275w_iepo44cj,HAP fits science image,D,mast:HST/product/hst_16741_44_wfc3_uvis_f275w_iepo44cj_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_44_wfc3_uvis_f275w_iepo44cj_drc.fits,415941120,83216342,PUBLIC,2,F275W
75516392,HST,image,hst_16741_44_wfc3_uvis_total_iepo44,HAP fits science image,D,mast:HST/product/hst_16741_44_wfc3_uvis_total_iepo44_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_44_wfc3_uvis_total_iepo44_drc.fits,415952640,83216342,PUBLIC,3,detection
89768956,HST,image,hst_16741_4i_wfc3_uvis_f275w_iepo4i,HAP fits science image,D,mast:HST/product/hst_16741_4i_wfc3_uvis_f275w_iepo4i_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_4i_wfc3_uvis_f275w_iepo4i_drc.fits,441866880,90657337,PUBLIC,3,F275W
89768887,HST,image,hst_16741_4i_wfc3_uvis_f275w_iepo4ip9,HAP fits science image,D,mast:HST/product/hst_16741_4i_wfc3_uvis_f275w_iepo4ip9_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_4i_wfc3_uvis_f275w_iepo4ip9_drc.fits,441843840,90657337,PUBLIC,2,F275W
89768883,HST,image,hst_16741_4i_wfc3_uvis_f275w_iepo4ipa,HAP fits science image,D,mast:HST/product/hst_16741_4i_wfc3_uvis_f275w_iepo4ipa_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_4i_wfc3_uvis_f275w_iepo4ipa_drc.fits,441843840,90657337,PUBLIC,2,F275W
89768851,HST,image,hst_16741_4i_wfc3_uvis_f275w_iepo4ipc,HAP fits science image,D,mast:HST/product/hst_16741_4i_wfc3_uvis_f275w_iepo4ipc_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_4i_wfc3_uvis_f275w_iepo4ipc_drc.fits,441843840,90657337,PUBLIC,2,F275W
89768894,HST,image,hst_16741_4i_wfc3_uvis_f275w_iepo4ipe,HAP fits science image,D,mast:HST/product/hst_16741_4i_wfc3_uvis_f275w_iepo4ipe_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_4i_wfc3_uvis_f275w_iepo4ipe_drc.fits,441843840,90657337,PUBLIC,2,F275W
89768976,HST,image,hst_16741_4i_wfc3_uvis_total_iepo4i,HAP fits science image,D,mast:HST/product/hst_16741_4i_wfc3_uvis_total_iepo4i_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_4i_wfc3_uvis_total_iepo4i_drc.fits,441866880,90657337,PUBLIC,3,detection
74588915,HST,image,hst_16741_69_wfc3_uvis_f275w_iepo69,HAP fits science image,D,mast:HST/product/hst_16741_69_wfc3_uvis_f275w_iepo69_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_69_wfc3_uvis_f275w_iepo69_drc.fits,385824960,89368178,PUBLIC,3,F275W
74588912,HST,image,hst_16741_69_wfc3_uvis_f275w_iepo69g0,HAP fits science image,D,mast:HST/product/hst_16741_69_wfc3_uvis_f275w_iepo69g0_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_69_wfc3_uvis_f275w_iepo69g0_drc.fits,385813440,89368178,PUBLIC,2,F275W
74588914,HST,image,hst_16741_69_wfc3_uvis_f275w_iepo69g1,HAP fits science image,D,mast:HST/product/hst_16741_69_wfc3_uvis_f275w_iepo69g1_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_69_wfc3_uvis_f275w_iepo69g1_drc.fits,385813440,89368178,PUBLIC,2,F275W
74588913,HST,image,hst_16741_69_wfc3_uvis_f275w_iepo69g3,HAP fits science image,D,mast:HST/product/hst_16741_69_wfc3_uvis_f275w_iepo69g3_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_69_wfc3_uvis_f275w_iepo69g3_drc.fits,385813440,89368178,PUBLIC,2,F275W
74588916,HST,image,hst_16741_69_wfc3_uvis_total_iepo69,HAP fits science image,D,mast:HST/product/hst_16741_69_wfc3_uvis_total_iepo69_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,16741,hst_16741_69_wfc3_uvis_total_iepo69_drc.fits,385824960,89368178,PUBLIC,3,detection
146693111,HST,image,hst_17179_0h_wfc3_uvis_f275w_if0g0h,HAP fits science image,D,mast:HST/product/hst_17179_0h_wfc3_uvis_f275w_if0g0h_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_0h_wfc3_uvis_f275w_if0g0h_drc.fits,377297280,154322129,PUBLIC,3,F275W
146692937,HST,image,hst_17179_0h_wfc3_uvis_f275w_if0g0hs9,HAP fits science image,D,mast:HST/product/hst_17179_0h_wfc3_uvis_f275w_if0g0hs9_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_0h_wfc3_uvis_f275w_if0g0hs9_drc.fits,377285760,154322129,PUBLIC,2,F275W
146693084,HST,image,hst_17179_0h_wfc3_uvis_f275w_if0g0hsa,HAP fits science image,D,mast:HST/product/hst_17179_0h_wfc3_uvis_f275w_if0g0hsa_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_0h_wfc3_uvis_f275w_if0g0hsa_drc.fits,377285760,154322129,PUBLIC,2,F275W
146693097,HST,image,hst_17179_0h_wfc3_uvis_f275w_if0g0hsc,HAP fits science image,D,mast:HST/product/hst_17179_0h_wfc3_uvis_f275w_if0g0hsc_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_0h_wfc3_uvis_f275w_if0g0hsc_drc.fits,377285760,154322129,PUBLIC,2,F275W
146693122,HST,image,hst_17179_0h_wfc3_uvis_total_if0g0h,HAP fits science image,D,mast:HST/product/hst_17179_0h_wfc3_uvis_total_if0g0h_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_0h_wfc3_uvis_total_if0g0h_drc.fits,377297280,154322129,PUBLIC,3,detection
124400919,HST,image,hst_17179_1b_wfc3_uvis_f275w_if0g1b,HAP fits science image,D,mast:HST/product/hst_17179_1b_wfc3_uvis_f275w_if0g1b_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_1b_wfc3_uvis_f275w_if0g1b_drc.fits,348120000,129658367,PUBLIC,3,F275W
124400910,HST,image,hst_17179_1b_wfc3_uvis_f275w_if0g1ba1,HAP fits science image,D,mast:HST/product/hst_17179_1b_wfc3_uvis_f275w_if0g1ba1_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_1b_wfc3_uvis_f275w_if0g1ba1_drc.fits,348108480,129658367,PUBLIC,2,F275W
124400903,HST,image,hst_17179_1b_wfc3_uvis_f275w_if0g1ba2,HAP fits science image,D,mast:HST/product/hst_17179_1b_wfc3_uvis_f275w_if0g1ba2_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_1b_wfc3_uvis_f275w_if0g1ba2_drc.fits,348108480,129658367,PUBLIC,2,F275W
124400897,HST,image,hst_17179_1b_wfc3_uvis_f275w_if0g1ba4,HAP fits science image,D,mast:HST/product/hst_17179_1b_wfc3_uvis_f275w_if0g1ba4_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_1b_wfc3_uvis_f275w_if0g1ba4_drc.fits,348108480,129658367,PUBLIC,2,F275W
124400928,HST,image,hst_17179_1b_wfc3_uvis_total_if0g1b,HAP fits science image,D,mast:HST/product/hst_17179_1b_wfc3_uvis_total_if0g1b_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_1b_wfc3_uvis_total_if0g1b_drc.fits,348120000,129658367,PUBLIC,3,detection
213027190,HST,image,hst_17179_73_wfc3_uvis_f275w_if0g73,HAP fits science image,D,mast:HST/product/hst_17179_73_wfc3_uvis_f275w_if0g73_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_73_wfc3_uvis_f275w_if0g73_drc.fits,361503360,213502019,PUBLIC,3,F275W
213027175,HST,image,hst_17179_73_wfc3_uvis_f275w_if0g73e5,HAP fits science image,D,mast:HST/product/hst_17179_73_wfc3_uvis_f275w_if0g73e5_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_73_wfc3_uvis_f275w_if0g73e5_drc.fits,361491840,213502019,PUBLIC,2,F275W
213027176,HST,image,hst_17179_73_wfc3_uvis_f275w_if0g73e6,HAP fits science image,D,mast:HST/product/hst_17179_73_wfc3_uvis_f275w_if0g73e6_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_73_wfc3_uvis_f275w_if0g73e6_drc.fits,361491840,213502019,PUBLIC,2,F275W
213027173,HST,image,hst_17179_73_wfc3_uvis_f275w_if0g73e8,HAP fits science image,D,mast:HST/product/hst_17179_73_wfc3_uvis_f275w_if0g73e8_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_73_wfc3_uvis_f275w_if0g73e8_drc.fits,361491840,213502019,PUBLIC,2,F275W
213027192,HST,image,hst_17179_73_wfc3_uvis_total_if0g73,HAP fits science image,D,mast:HST/product/hst_17179_73_wfc3_uvis_total_if0g73_drc.fits,SCIENCE,,DRC,,HAP-SVM,DrizzlePac 3.10.0,17179,hst_17179_73_wfc3_uvis_total_if0g73_drc.fits,361503360,213502019,PUBLIC,3,detection
83226800,HST,image,hst_skycell-p0030x12y20_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0030x12y20_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0030x12y20_wfc3_uvis_f275w_all_drc.fits,91923840,26659390,PUBLIC,3,F275W
87511266,HST,image,hst_skycell-p0030x13y20_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0030x13y20_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0030x13y20_wfc3_uvis_f275w_all_drc.fits,29151360,26659390,PUBLIC,3,F275W
83664068,HST,image,hst_skycell-p0052x06y03_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x06y03_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x06y03_wfc3_uvis_f275w_all_drc.fits,24877440,26659390,PUBLIC,3,F275W
83200287,HST,image,hst_skycell-p0052x06y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x06y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x06y04_wfc3_uvis_f275w_all_drc.fits,74286720,26659390,PUBLIC,3,F275W
83219824,HST,image,hst_skycell-p0052x07y03_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x07y03_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x07y03_wfc3_uvis_f275w_all_drc.fits,49236480,26659390,PUBLIC,3,F275W
87527840,HST,image,hst_skycell-p0052x07y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0052x07y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0052x07y04_wfc3_uvis_f275w_all_drc.fits,105206400,26659390,PUBLIC,3,F275W
83229088,HST,image,hst_skycell-p0083x04y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0083x04y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0083x04y13_wfc3_uvis_f275w_all_drc.fits,631287360,26659155,PUBLIC,3,F275W
208763866,HST,image,hst_skycell-p0084x20y12_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0084x20y12_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0084x20y12_wfc3_uvis_f275w_all_drc.fits,62138880,26659155,PUBLIC,3,F275W
208763856,HST,image,hst_skycell-p0084x20y13_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0084x20y13_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0084x20y13_wfc3_uvis_f275w_all_drc.fits,915039360,26659155,PUBLIC,3,F275W
90612605,HST,image,hst_skycell-p0107x08y16_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0107x08y16_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0107x08y16_wfc3_uvis_f275w_all_drc.fits,43891200,26651586,PUBLIC,3,F275W
87511391,HST,image,hst_skycell-p0107x09y16_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0107x09y16_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0107x09y16_wfc3_uvis_f275w_all_drc.fits,115217280,26651586,PUBLIC,3,F275W
83225603,HST,image,hst_skycell-p0306x11y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0306x11y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0306x11y04_wfc3_uvis_f275w_all_drc.fits,261688320,26302984,PUBLIC,3,F275W
87512754,HST,image,hst_skycell-p0346x11y18_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0346x11y18_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0346x11y18_wfc3_uvis_f275w_all_drc.fits,62297280,26572275,PUBLIC,3,F275W
87512576,HST,image,hst_skycell-p0358x11y07_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0358x11y07_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0358x11y07_wfc3_uvis_f275w_all_drc.fits,136926720,26655851,PUBLIC,3,F275W
83222853,HST,image,hst_skycell-p0358x12y07_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0358x12y07_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0358x12y07_wfc3_uvis_f275w_all_drc.fits,149552640,26655851,PUBLIC,3,F275W
83217135,HST,image,hst_skycell-p0409x05y01_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0409x05y01_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0409x05y01_wfc3_uvis_f275w_all_drc.fits,63172800,26572275,PUBLIC,3,F275W
129658367,HST,image,hst_skycell-p0458x03y04_wfc3_uvis_f275w_all,HAP fits science image,D,mast:HST/product/hst_skycell-p0458x03y04_wfc3_uvis_f275w_all_drc.fits,SCIENCE,Minimum Recommended Products,DRC,,HAP-MVM,DrizzlePac 3.7.1.1,,hst_skycell-p0458x03y04_wfc3_uvis_f275w_all_drc.fits,225492480,129658367,PUBLIC,3,F275W
